template_date,level_bound_hit_count,realized_total_cost,regular_purchase_cost,emergency_purchase_cost,grid_purchase_energy,emergency_energy,spill_energy,charge,discharge,storage_throughput,soc_min,soc_max,soc_boundary_hits,days
2025-07-06,0,111022.60942586034,68398.42209577866,42624.18733008169,74164.89680333334,8452.675986666673,2823.59069,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-07-07,0,87923.06215551367,71754.30536983866,16168.756785675012,78438.74672666666,3840.6006066666696,8869.864233333332,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-07-08,0,85873.27532176301,80200.54675231133,5672.728569451678,87447.51207,1145.1627966666688,13021.287366666662,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-07-09,0,83563.98657054866,83479.12485320366,84.86171734500088,91143.86671666667,13.316163333333407,17098.458079999997,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-07-10,0,83360.191322609,81800.28661099567,1559.9047116133354,88989.15243666667,341.3171300000004,16476.845566666663,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-07-11,0,43770.301008108,42979.13979107633,791.1612170316675,57309.15279333333,248.25912333333366,25038.634516666665,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-07-12,0,42948.57930814533,42558.41080312033,390.1685050249997,57627.014006666664,128.23844999999994,26671.00825666666,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-07-13,0,82475.15939145767,82431.33673229767,43.822659160000605,91324.42635333333,5.348140000000074,22062.054293333327,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-07-14,0,79831.254019848,79175.72885396966,655.5251658783322,87543.19686999999,100.6256166666665,15836.142986666659,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-07-15,0,78503.667912012,78080.15366979367,423.5142422183323,86563.43689333333,105.03198333333313,13919.417776666663,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-07-16,0,81118.852633708,79294.953212803,1823.8994209050022,87854.10514,434.0929600000005,16153.635199999993,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-07-17,0,83024.59222235733,78653.14883623066,4371.44338612667,86799.90319,848.9529966666676,14928.439886666663,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-07-18,0,42121.280620323334,42121.280620323334,0.0,57482.33120333333,0.0,26208.08250333333,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-07-19,0,42247.84097188466,42247.84097188466,0.0,57403.50597999999,0.0,30220.687279999995,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-07-20,0,81046.78846329065,79494.86895901899,1551.9195042716667,87755.53078999999,376.10171333333335,16041.653703333326,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-07-21,0,81601.94769616466,81003.74677475965,598.2009214050029,88781.77309666667,111.8762066666672,14903.90010333333,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-07-22,0,82450.07149588766,80735.04323100766,1715.0282648799998,89050.06736333334,344.0648266666667,15598.987589999993,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-07-23,0,83613.42072446967,80375.836327553,3237.584396916671,88776.50354999998,597.3805300000008,15157.336979999991,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-07-24,0,82356.74527668832,81048.19260733666,1308.552669351665,89368.49884333332,242.90211333333318,15994.928756666663,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-07-25,0,41760.369632755326,41446.54270604866,313.8269267066669,56750.85234666667,104.57622666666674,30350.10807333333,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-07-26,0,42239.65007645833,42001.42444981167,238.22562664666748,56985.93527333333,82.04089333333359,28598.883966666664,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-07-27,0,81971.40824439732,79620.74772865899,2350.660515738334,87779.22072999999,490.75662000000034,14584.788149999993,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-07-28,0,82437.07511397933,80703.13126950599,1733.9438444733369,88626.03629666666,337.32882333333407,11008.48761999999,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-07-29,0,84622.36906175666,83997.80591330666,624.5631484500025,92717.54762,177.61730000000057,16825.918719999994,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-07-30,0,83365.955002722,82041.12324704533,1324.8317556766685,89826.50004666665,311.7138233333337,16034.959869999995,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-07-31,0,83254.57939626767,78801.70883495266,4452.870561315002,87071.61355,748.7318400000005,13125.348489999995,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-08-01,0,39530.487987333,39071.879915498,458.60807183500185,53393.26319666667,139.76554000000044,32281.668436666663,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-08-02,0,37874.895824445,37361.81868409666,513.0771403483345,51203.79199666666,129.3330100000004,30406.100406666665,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-08-03,0,73290.86178527932,71064.89309015933,2225.9686951200015,80197.89498666665,439.0257933333336,17797.44147999999,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-08-04,0,72238.55605713367,68268.42693430198,3970.1291228316795,77006.81790333331,922.4981033333357,12513.66080666666,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-08-05,0,72199.53805260199,69498.41568371365,2701.1223688883365,77763.66515999999,586.3539266666678,13197.708686666661,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-08-06,0,77340.83874420199,70229.92781953365,7110.910924668344,78154.38492666665,1505.243373333336,11545.228699999998,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-08-07,0,74587.87953598698,71663.29734428032,2924.5821917066687,79812.16969666665,830.973820000001,17255.158216666663,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-08-08,0,37365.212932142334,36344.117014478994,1021.0959176633403,50459.95974666666,317.12186666666827,35001.90981333333,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-08-09,0,38070.784839638996,36350.69155920233,1720.0932804366705,49405.383799999996,545.8465700000013,31029.301169999995,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-08-10,0,71448.81540453032,70254.85239885532,1193.9630056750034,77953.20574333332,336.9048300000007,12985.491473333328,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-08-11,0,72613.008718233,69068.00804976799,3545.000668465008,77900.6509,743.4887066666686,14082.88660666666,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-08-12,0,75408.69979188166,69331.84558181833,6076.854210063336,77587.21318999998,1149.5266300000005,10976.194619999995,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-08-13,0,72796.24269750567,69603.06522044234,3193.1774770633374,78116.61659333332,698.5709133333345,12694.208306666662,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-08-14,0,76085.66319859534,68924.94386700033,7160.719331595008,76904.69357666667,1328.4423000000013,12306.844076666663,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-08-15,0,38639.571826214,36802.66395444733,1836.9078717666744,49931.50022333333,540.1869833333351,33311.95950666666,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-08-16,0,38602.07081375667,36481.160859945,2120.9099538116707,49754.153159999994,466.5779133333345,33291.45077333333,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-08-17,0,73626.62019489001,68134.42754982834,5492.192645061672,76193.60639333332,1116.5272633333343,14144.740156666661,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-08-18,0,73594.88114708668,69879.38243500334,3715.4987120833403,77776.13915999999,765.366176666668,14147.389036666662,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-08-19,0,72880.785443684,70352.65822566066,2528.1272180233345,78455.44701666667,596.3682233333338,14734.154339999994,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-08-20,0,83421.12947407867,70656.187273272,12764.942200806674,77716.03299666666,2534.8124733333348,9600.153569999995,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-08-21,0,74473.48970350766,72433.70109082933,2039.7886126783335,80858.29546666666,510.47670000000005,15524.353566666661,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-08-22,0,39695.07868752633,36283.09888212466,3411.979805401671,49469.02907666666,947.214740000001,29185.67501666666,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-08-23,0,37499.547243302666,36767.07617225933,732.4710710433346,50436.741799999996,226.82697333333402,28133.562773333328,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-08-24,0,74430.56959032567,71156.42986385566,3274.1397264700063,78805.0619,718.0132700000015,15789.486469999994,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-08-25,0,74577.48100595665,71736.34472563166,2841.1362803249995,79582.26524666668,685.4648966666671,9494.643743333329,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-08-26,0,73839.54069681666,72851.15199810166,988.3886987150015,81319.08090333332,192.73913000000027,15983.001433333327,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-08-27,0,74443.17623735366,71425.26964193533,3017.9065954183325,79461.26859333333,551.1666933333333,12098.286786666662,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-08-28,0,78077.50806906467,73496.30054560132,4581.207523463346,81539.90006,839.3176200000024,11611.422779999994,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-08-29,0,39670.634263952335,37504.59857160899,2166.035692343339,51166.85079999999,516.6620666666679,29128.292166666663,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-08-30,0,38915.954839986334,37961.640107953,954.314732033338,51625.09645,289.6190466666678,33401.99469666666,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-08-31,0,73200.52984784666,70436.20228438333,2764.3275634633355,79021.49476999999,648.025016666667,13022.896386666662,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-09-01,0,62442.60934056733,62442.60934056733,0.0,79315.24660666665,0.0,25741.112206666658,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-09-02,0,63233.53615839566,61175.682462239,2057.853696156667,76966.39949333333,431.2571933333334,23339.90118666666,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-09-03,0,63350.302470790324,63287.52281734032,62.77965344999974,78493.10879,14.096699999999942,22959.48838999999,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-09-04,0,64502.22912154,63726.23054991,775.9985716300002,79215.56768333333,139.27026333333345,25429.27184666666,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-09-05,0,31944.448132950998,31944.448132950998,0.0,50849.29722333333,0.0,44025.03572333333,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-09-06,0,31819.340626614332,31698.584184244333,120.75644236999975,50360.32557999999,36.78457999999992,42676.02675999999,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-09-07,0,63286.390121920995,63207.02067232099,79.36944960000075,78438.99997666666,33.1324000000003,23511.148376666657,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-09-08,0,63608.68631299767,54337.069217560995,9271.617095436679,67333.15070999999,2144.8300900000027,10082.410599999997,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-09-09,0,59139.24022012934,56648.38303126933,2490.857188860008,70273.76977333333,542.5090500000022,17713.444523333324,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-09-10,0,64869.706553517666,55748.769937197656,9120.936616320007,68787.45676333332,1837.2831300000012,9308.74099333333,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-09-11,0,60342.71478297466,57648.985941774656,2693.7288412000084,71010.30797666665,628.0696433333352,18142.291419999994,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-09-12,0,27900.312746037,25767.378411873666,2132.9343341633357,40683.81208,698.5553466666674,29830.710826666662,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-09-13,0,28089.713188916332,26160.47760911633,1929.2355798000017,41581.68624333332,607.559103333334,34182.14294666667,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-09-14,0,59622.703594873994,56515.38951616732,3107.3140787066727,69294.79981,810.0145666666683,10005.48997666666,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-09-15,0,60367.219237191675,57783.33954594667,2583.879691245007,70670.30294666666,629.6217300000017,16232.894176666663,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-09-16,0,60279.772964112,57786.502033717,2493.2709303950064,70348.29945666666,658.8733766666682,11515.403233333327,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-09-17,0,60139.482590877335,56803.351274114,3336.131316763338,69826.88462666667,815.0220000000011,10681.78822666666,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-09-18,0,60166.868549671664,57960.98495882499,2205.8835908466745,70826.58834666666,506.31315000000217,12376.850496666662,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-09-19,0,28426.210864224337,26238.199323429333,2188.0115407950043,41377.207423333326,764.3617033333346,26040.216726666666,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-09-20,0,28708.640643410334,26138.399570098663,2570.24107331167,41611.36207666666,731.9398533333341,26697.86823,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-09-21,0,62197.11427654067,60007.601741864,2189.512534676671,72852.74096333333,496.0025733333346,15061.25573666666,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-09-22,0,62316.42660049832,56895.94948281832,5420.47711768,68805.63516333333,1341.3024766666679,9532.917539999995,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-09-23,0,62306.21072269599,58956.226563054326,3349.98415964167,71649.60403999999,723.2561366666673,10256.24387666666,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-09-24,0,61355.30742972167,59436.44924047,1918.8581892516718,72493.23889666665,498.0059933333348,11928.019689999996,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-09-25,0,63738.921882876,59304.432358524326,4434.489524351674,71526.32244333334,1091.3449000000023,12282.218543333329,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-09-26,0,27426.245510962,26641.482288263665,784.7632226983341,42711.00852666666,270.613456666667,25287.378483333327,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-09-27,0,31246.138785358668,27233.02283079533,4013.1159545633373,42277.159403333324,1208.0136433333346,25683.870146666664,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-09-28,0,63870.469223285,60021.662645671655,3848.8065776133435,72604.12813999999,891.9468633333357,10008.446203333326,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-09-29,0,64162.65095385366,61099.91341450032,3062.7375393533443,73576.41347666667,694.3010566666693,11510.822633333328,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-09-30,0,65521.99891268734,60998.716986644,4523.281926043341,73101.30322999999,1128.1081900000022,8807.236319999993,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-10-01,0,60580.69031776399,60353.88882577066,226.80149199333462,75556.42503666665,87.76797000000056,25982.67120666666,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-10-02,0,56978.108590836004,55630.81043782766,1347.2981530083396,69991.11783666666,353.9732900000015,18614.30792666666,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-10-03,0,25387.64153183,25140.245390748332,247.39614108166762,41483.72554,130.54112333333384,33797.11206333333,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-10-04,0,27668.624777181998,26839.80726952033,828.8175076616664,43085.315806666666,256.71828666666653,30246.05249333333,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-10-05,0,58586.77883419233,58286.15584976399,300.62298442833344,72823.39083666666,129.32883666666686,18216.758973333323,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-10-06,0,58362.75819707433,58017.87071036266,344.8874867116675,71712.96594999998,109.63439000000041,14089.491639999993,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-10-07,0,58803.82813722999,58261.57877191499,542.2493653150024,72501.47441666666,150.7996066666673,14880.710723333326,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-10-08,0,56604.56804456834,55390.78163399166,1213.7864105766776,69454.88317999999,260.0729166666689,13236.460996666661,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-10-09,0,55959.943618664,54516.46094991066,1443.4826687533425,68161.51371999999,296.9464733333351,12698.478293333326,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-10-10,0,25389.940813169334,23894.566374099333,1495.374439070002,39692.029389999996,531.0853300000006,30879.502819999994,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-10-11,0,25744.456626389667,24923.357661907998,821.09896448167,40764.97218333333,178.84791000000075,26837.50619333333,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-10-12,0,57798.214916031,56775.060677584326,1023.1542384466744,71056.86891666666,248.07889333333506,12789.991309999994,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-10-13,0,56265.720319502005,55671.010729273665,594.709590228339,69356.98516333333,159.80915333333493,12489.398916666658,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-10-14,0,58982.675177930345,55716.81167875867,3265.8634991716754,69247.79211333333,807.6523066666689,9281.615319999995,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-10-15,0,59160.89355410999,57778.32146586999,1382.5720882400028,71122.29081333333,354.07371000000074,9556.340723333324,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-10-16,0,61924.137573819,58103.30831730566,3820.8292565133424,71136.36927,920.0440666666688,9089.940636666659,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-10-17,0,26305.207443164334,25471.585421855998,833.6220213083359,41680.739239999995,232.04904666666738,25908.589786666664,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-10-18,0,26220.98111144967,24830.916834873,1390.0642765766684,40879.14198,524.9321700000005,25327.480949999997,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-10-19,0,61723.70719960501,58634.21154260999,3089.495656995015,71471.58374999999,730.3645533333369,8316.224403333328,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-10-20,0,62983.69034897601,60097.203869815996,2886.4864791600107,73355.22787999999,640.0849500000029,9554.530029999993,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-10-21,0,62523.866322515,60381.152988041664,2142.713334473337,73659.09841333333,485.40310000000136,7681.920013333325,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-10-22,0,62842.35760915134,60614.07338579966,2228.2842233516767,73507.23496666666,431.19864000000194,8383.53770666666,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-10-23,0,62582.83928461667,60939.08829156333,1643.7509930533392,74161.73276666665,401.6417366666681,11183.877503333328,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-10-24,0,27616.02044562967,25296.908107299667,2319.112338330002,41391.87252,633.2838333333339,23605.10555333333,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-10-25,0,27250.286401818004,25611.382749438,1638.9036523800046,41915.021949999995,475.546660000001,22992.136109999996,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-10-26,0,61932.46882022966,61121.12894907466,811.3398711550068,74306.07087,221.86017333333518,9983.618643333328,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-10-27,0,62941.796567531994,60210.74455862199,2731.052008910006,73124.25459,660.2992433333352,10231.971633333327,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-10-28,0,62944.81555160101,61139.96915636266,1804.8463952383431,74079.75472666667,396.16753333333565,8503.499759999993,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-10-29,0,65487.81737436033,62022.71041726866,3465.1069570916743,74412.96065666666,759.6091133333352,5860.312769999993,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-10-30,0,65041.049597829,63123.57997776399,1917.4696200650064,75640.94607333333,477.3320933333349,11330.461066666656,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-10-31,0,27683.310196109665,26822.092435497998,861.2177606116682,42921.467223333326,263.3432000000005,19280.518723333327,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-11-01,0,27306.311846748664,26382.32378163533,923.9880651133335,43034.753469999996,376.08806000000027,20866.803129999993,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-11-02,0,65220.734544430656,63050.191082790654,2170.543461640004,75426.89606666665,480.7266433333342,7111.238909999992,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-11-03,0,65171.679964644994,63687.09737728832,1484.5825873566707,76169.87597333331,413.02145666666763,7077.967529999993,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-11-04,0,64424.81051411568,62959.02080219733,1465.789711918348,75583.32082,350.7345800000032,8353.982699999995,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-11-05,0,65351.49864797199,63570.31610009365,1781.1825478783323,75654.34841666666,494.49955000000057,6470.82816666666,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-11-06,0,70024.67923973501,63957.08096206166,6067.598277673345,75786.19835999998,1180.899490000003,5597.513449999995,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-11-07,0,28629.681069233,27405.43885331633,1224.2422159166697,43495.66717666666,387.1342266666676,20564.339303333327,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-11-08,0,27798.883154913332,26972.367099639996,826.5160552733348,43382.92891666666,247.0931400000004,19838.814356666662,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-11-09,0,68505.742809473,64450.94617299799,4054.796636475008,76538.59010333332,878.5828033333354,6070.35560666666,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-11-10,0,68901.54808949468,66066.447846128,2835.1002433666836,77829.55516333331,563.3051466666701,4534.415909999994,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-11-11,0,67937.96784648066,67086.41508297066,851.552763510004,78944.10994333331,240.54356666666783,7625.6332099999945,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-11-12,0,68412.03393188733,66490.09267937399,1921.9412525133398,78210.89883666666,370.72889000000123,7625.639126666658,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-11-13,0,69117.86897810867,67002.154442167,2115.714535941676,78477.35854333332,457.43807333333535,6538.924816666662,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-11-14,0,28301.80694676033,27539.33157432033,762.4753724400013,44124.43947666667,215.67389333333392,16741.658069999998,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-11-15,0,28933.560829702663,27649.31360533933,1284.2472243633365,44117.458793333324,376.5894933333343,16282.161386666663,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-11-16,0,70820.840789396,68382.13828648932,2438.7025029066745,79701.55075999998,615.8854366666685,5882.89169666666,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-11-17,0,70400.439995604,69077.64039255399,1322.7996030500078,80808.23399666665,343.6957133333351,8456.175709999992,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-11-18,0,70576.224456011,67845.77529274266,2730.4491632683357,79688.40660333334,640.6740033333343,5438.528206666661,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-11-19,0,73359.79175643365,68794.50849173032,4565.283264703342,80017.31317333333,943.2844733333352,5592.286146666662,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-11-20,0,72035.71044049067,69500.38899658066,2535.321443910005,80981.07213333332,616.241766666668,6804.237999999992,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-11-21,0,28971.88480762467,27926.70444772633,1045.1803598983372,44337.56456,438.1280533333346,15911.30861333333,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-11-22,0,29418.56888829867,28578.48322930033,840.0856589983365,45048.941803333335,258.9916166666677,15088.104619999998,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-11-23,0,72417.722628346,70450.14807377766,1967.5745545683428,81624.31859333333,444.66400333333553,6836.886396666659,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-11-24,0,73450.56479112133,69416.74844206299,4033.8163490583374,80907.41145333332,911.1958166666678,7656.663769999992,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-11-25,0,71716.06220104499,68235.04654766165,3481.015653383343,79994.61495999999,844.0266500000021,4669.981909999995,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-11-26,0,71952.20054903433,71013.84279343933,938.3577555950055,82500.95892666664,234.70799666666807,5978.000923333324,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-11-27,0,72729.849557026,70916.539340516,1813.3102165100058,82277.71489666667,375.6815333333345,6872.504429999992,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-11-28,0,30549.74411810667,28461.443947885,2088.30017022167,45601.241369999996,511.1800000000007,15191.182969999998,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-11-29,0,30266.7918508,29115.68786463333,1151.10398616667,46074.34555333333,437.9629066666678,11582.859059999999,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-11-30,0,75525.84597895265,74411.08948951599,1114.7564894366733,85984.41725333332,277.2845966666681,6016.874249999993,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-12-01,0,95493.02221317301,79766.56736539633,15726.454847776688,85587.23551666665,3708.2937800000054,2996.601796666663,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-12-02,0,105995.82019431202,78943.21665428199,27052.603540030028,84299.03485333332,5651.38734333334,1312.6128966666645,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-12-03,0,94564.23240962901,81730.61505525565,12833.617354373358,86930.17161333332,3347.255706666673,3114.678819999996,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-12-04,0,98293.34501363369,80251.60393732198,18041.7410763117,86001.97134333332,3947.360156666673,3178.122899999995,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-12-05,0,40396.20532149101,33160.796115669335,7235.409205821675,47687.284426666665,2268.926480000002,8644.582906666667,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-12-06,0,42073.039664974334,33197.34090348266,8875.698761491674,47963.46885,2547.055516666669,6845.892866666664,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-12-07,0,91019.87218748967,83769.07793145798,7250.794256031681,89776.91655,1764.9650266666702,3889.199976666661,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-12-08,0,89932.98251109732,88598.29598080732,1334.686530290002,95804.93486,218.1650800000003,8175.888239999991,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-12-09,0,90911.73147384799,89724.56620817466,1187.165265673337,96715.13251666665,212.26800666666742,9538.946123333324,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-12-10,0,91506.910341914,88918.42057839899,2588.4897635150096,95206.83276333331,474.2668333333352,7293.481796666656,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-12-11,0,89965.27954889133,89353.85290416465,611.4266447266705,97307.61615666666,124.4431033333342,11470.80465999999,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
2025-12-12,0,37711.20597247433,36589.03324224933,1122.1727302250026,53281.829209999996,275.3673600000006,9842.782869999997,0.0,0.0,0.0,1200.0,1200.0,145.0,1.0
