period,baseline,template_date,planned_grid_kwh,charge_kwh,discharge_kwh,emergency_kwh,surplus_kwh,planned_purchase_cost_yuan,emergency_purchase_cost_yuan,total_cost_yuan,soc_start_0010_kwh,soc_end_0010_next_day_kwh,max_forecast_load_abs_error_kw,max_forecast_pv_abs_error_kw
warmup,B0_NO_STORAGE_REFERENCE,2025-01-06,91026.70863333333,0.0,0.0,1833.6126500000025,2227.8394833333296,72806.61221548333,7350.062808425011,80156.67502390833,6000.0,6000.0,427.3577000000005,477.27990000000045
warmup,B1_RECENT_BUFFER_MILP_R0,2025-01-06,95835.11858971193,25307.420823045264,20499.010866666667,1833.6126500000028,2227.839483333329,61337.327629103966,7350.062808425011,68687.39043752897,1200.0,1200.0,427.3577000000005,477.27990000000045
warmup,B0_NO_STORAGE_REFERENCE,2025-01-07,90672.76443333333,0.0,0.0,3755.7267833333367,1861.5902166666644,72514.69653594334,13835.701042641678,86350.39757858502,6000.0,6000.0,513.2771000000002,1146.0785999999998
warmup,B1_RECENT_BUFFER_MILP_R0,2025-01-07,95406.87346666666,24916.36333333333,20182.2543,3755.726783333337,1861.5902166666647,61045.700900674994,13835.701042641678,74881.40194331667,1200.0,1200.0,513.2771000000002,1146.0785999999998
warmup,B0_NO_STORAGE_REFERENCE,2025-01-08,92529.83428333333,0.0,0.0,1725.4992166666693,4729.331499999997,73725.76009260665,6361.301503016677,80087.06159562332,6000.0,6000.0,521.5442000000003,1407.4499999999998
warmup,B1_RECENT_BUFFER_MILP_R0,2025-01-08,97380.26739979423,25528.59534979424,20678.162233333333,1725.4992166666698,4729.331499999996,62242.07052800331,6361.301503016679,68603.37203101999,1200.0,1200.0,521.5442000000003,1407.4499999999998
warmup,B0_NO_STORAGE_REFERENCE,2025-01-09,96007.62769666668,0.0,0.0,747.1907000000001,5663.262596666666,76695.28683037632,2432.647979724999,79127.93481010132,6000.0,6000.0,920.4299999999998,1165.6899000000003
warmup,B1_RECENT_BUFFER_MILP_R0,2025-01-09,100873.93348271605,25612.13571604938,20745.82993,747.1906999999999,5663.262596666665,65153.50464810328,2432.6479797249985,67586.15262782827,1200.0,1200.0,920.4299999999998,1165.6899000000003
warmup,B0_NO_STORAGE_REFERENCE,2025-01-10,97905.04314999998,0.0,0.0,0.0,52414.37635,77873.38100700367,0.0,77873.38100700367,6000.0,6000.0,3502.91,509.47499999999945
warmup,B1_RECENT_BUFFER_MILP_R0,2025-01-10,102781.70981666667,25666.666666666664,20790.0,0.0,52414.37635,66323.104189555,0.0,66323.104189555,1200.0,1200.0,3502.91,509.47499999999945
warmup,B0_NO_STORAGE_REFERENCE,2025-01-11,54007.68878333333,0.0,0.0,543.4424633333333,9685.244646666666,40730.286941908664,1995.713854063333,42726.000795971995,6000.0,6000.0,967.04,554.3676000000005
warmup,B1_RECENT_BUFFER_MILP_R0,2025-01-11,55801.64090568354,22031.09459131687,17845.18661896666,543.4424633333338,7293.288796666666,29746.664843125684,1995.7138540633343,31742.37869718902,1200.0,1200.0,967.04,554.3676000000005
warmup,B0_NO_STORAGE_REFERENCE,2025-01-12,53991.82718333333,0.0,0.0,36874.06161666667,0.0,40613.47244201366,159136.5651900817,199750.03763209534,6000.0,6000.0,3682.5635999999995,764.625
warmup,B1_RECENT_BUFFER_MILP_R0,2025-01-12,54641.76285481482,21774.153481481484,17637.064319999998,40361.21510666667,0.0,29109.84515281211,169420.91179983836,198530.75695265047,1200.0,1200.0,3682.5635999999995,764.625
warmup,B0_NO_STORAGE_REFERENCE,2025-01-13,99319.50583333333,0.0,0.0,215.9689333333338,11261.518966666661,78744.30979813999,835.8104449083356,79580.12024304832,6000.0,6000.0,573.0500000000002,675.5991000000004
warmup,B1_RECENT_BUFFER_MILP_R0,2025-01-13,104196.1725,25666.666666666664,20790.0,215.96893333333392,11261.518966666665,67195.42385935999,835.810444908336,68031.23430426832,1200.0,1200.0,573.0500000000002,675.5991000000004
warmup,B0_NO_STORAGE_REFERENCE,2025-01-14,96266.93404666666,0.0,0.0,278.333383333333,7264.954829999996,76395.156408921,1241.1791257866644,77636.33553470767,6000.0,6000.0,491.8900000000003,484.7999999999993
warmup,B1_RECENT_BUFFER_MILP_R0,2025-01-14,101135.57702818929,25624.436744855964,20755.793763333335,278.33338333333296,7264.954829999995,64884.080371737145,1241.1791257866644,66125.2594975238,1200.0,1200.0,491.8900000000003,484.7999999999993
warmup,B0_NO_STORAGE_REFERENCE,2025-01-15,96976.60913,0.0,0.0,396.5519366666666,7302.8178666666645,77131.84642074633,1368.4146023550006,78500.26102310132,6000.0,6000.0,524.1100000000001,707.6702999999998
warmup,B1_RECENT_BUFFER_MILP_R0,2025-01-15,101853.27579666667,25666.666666666664,20790.0,396.5519366666665,7302.817866666665,65579.69835794932,1368.414602355,66948.11296030432,1200.0,1200.0,524.1100000000001,707.6702999999998
warmup,B0_NO_STORAGE_REFERENCE,2025-01-16,97636.06017,0.0,0.0,341.0471033333343,8902.95627333333,77857.72806565867,1300.9091064816694,79158.63717214034,6000.0,6000.0,1006.8599999999997,977.344
warmup,B1_RECENT_BUFFER_MILP_R0,2025-01-16,102512.72683666665,25666.666666666664,20790.0,341.0471033333342,8902.95627333333,66296.07203657467,1300.9091064816687,67596.98114305634,1200.0,1200.0,1006.8599999999997,977.344
warmup,B0_NO_STORAGE_REFERENCE,2025-01-17,96434.12327333332,0.0,0.0,0.0,53745.00987333333,76881.64737123867,0.0,76881.64737123867,6000.0,6000.0,3755.9039,838.6008000000002
warmup,B1_RECENT_BUFFER_MILP_R0,2025-01-17,101195.58326485596,25060.315744855965,20298.855753333333,0.0,53745.00987333332,65369.13260838882,0.0,65369.13260838882,1200.0,1200.0,3755.9039,838.6008000000002
warmup,B0_NO_STORAGE_REFERENCE,2025-01-18,53141.79573333333,0.0,0.0,599.3248666666675,10498.611199999998,39829.84991036333,1826.4732840500035,41656.32319441333,6000.0,6000.0,1157.8799999999997,763.8894
warmup,B1_RECENT_BUFFER_MILP_R0,2025-01-18,53467.73273744856,21483.453004115225,17401.596933333334,834.6924166666672,6978.059683333331,28239.672920172714,2581.4910004250028,30821.163920597715,1200.0,1200.0,1157.8799999999997,763.8894
warmup,B0_NO_STORAGE_REFERENCE,2025-01-19,53182.88099,0.0,0.0,35509.08440666667,8.82619666666676,39758.072572762336,156615.32021032,196373.39278308232,6000.0,6000.0,3646.9824,739.4623000000001
warmup,B1_RECENT_BUFFER_MILP_R0,2025-01-19,53721.183963786,21425.654563786007,17354.780196666667,39041.6558,8.82619666666676,28412.93341660443,168147.954930995,196560.88834759942,1200.0,1200.0,3646.9824,739.4623000000001
warmup,B0_NO_STORAGE_REFERENCE,2025-01-20,97382.77606,0.0,0.0,339.999453333334,9655.698713333331,77542.33758563767,1629.7133737716701,79172.05095940933,6000.0,6000.0,388.53999999999996,683.3707999999997
warmup,B1_RECENT_BUFFER_MILP_R0,2025-01-20,102259.44272666666,25666.666666666664,20790.0,339.9994533333339,9655.698713333331,66005.83115194665,1629.71337377167,67635.54452571832,1200.0,1200.0,388.53999999999996,683.3707999999997
warmup,B0_NO_STORAGE_REFERENCE,2025-01-21,96440.79642333332,0.0,0.0,66.69973333333314,13031.591156666662,76876.12451336667,279.1582934833329,77155.28280685,6000.0,6000.0,424.5,1178.1374999999998
warmup,B1_RECENT_BUFFER_MILP_R0,2025-01-21,101275.26700020576,25444.58198353909,20610.111406666667,66.69973333333303,13031.591156666664,65339.87780581934,279.1582934833326,65619.03609930267,1200.0,1200.0,424.5,1178.1374999999998
warmup,B0_NO_STORAGE_REFERENCE,2025-01-22,91558.81444333334,0.0,0.0,2061.0669800000005,4721.117123333332,73009.638733367,7125.058328885003,80134.697062252,6000.0,6000.0,435.5443000000005,1396.7504
warmup,B1_RECENT_BUFFER_MILP_R0,2025-01-22,96185.9506126749,25018.682452674893,20265.132786666665,2187.480476666667,4721.117123333333,61508.26797181726,7408.205897878335,68916.47386969559,1200.0,1200.0,435.5443000000005,1396.7504
warmup,B0_NO_STORAGE_REFERENCE,2025-01-23,96968.05859999999,0.0,0.0,246.11813333333404,7648.251333333328,77151.04231329833,1001.2386567250029,78152.28097002333,6000.0,6000.0,849.8300000000004,528.5123000000003
warmup,B1_RECENT_BUFFER_MILP_R0,2025-01-23,101844.72526666665,25666.666666666664,20790.0,246.11813333333416,7648.251333333328,65598.35650347166,1001.2386567250031,66599.59516019667,1200.0,1200.0,849.8300000000004,528.5123000000003
warmup,B0_NO_STORAGE_REFERENCE,2025-01-24,97549.43888666666,0.0,0.0,0.0,57720.02538666666,77339.19988972033,0.0,77339.19988972033,6000.0,6000.0,3954.4399999999996,1285.4355000000005
warmup,B1_RECENT_BUFFER_MILP_R0,2025-01-24,102405.03039600822,25555.74478600823,20700.153276666668,0.0,57720.02538666666,65804.5551317076,0.0,65804.5551317076,1200.0,1200.0,3954.4399999999996,1285.4355000000005
warmup,B0_NO_STORAGE_REFERENCE,2025-01-25,52916.85289333333,0.0,0.0,78.90939999999995,14556.187393333334,39536.434507125,296.65274612500036,39833.08725325,6000.0,6000.0,763.3900000000003,949.3708999999999
warmup,B1_RECENT_BUFFER_MILP_R0,2025-01-25,51381.51888069959,21427.810477366256,17356.52648666667,106.56295666666688,8977.222946666669,27095.28216592106,362.8347915500009,27458.116957471062,1200.0,1200.0,763.3900000000003,949.3708999999999
warmup,B0_NO_STORAGE_REFERENCE,2025-01-26,52326.41182666666,0.0,0.0,35372.57767333333,0.0,39082.922873389,153525.666418355,192608.589291744,6000.0,6000.0,3789.6715000000004,1755.3374999999996
warmup,B1_RECENT_BUFFER_MILP_R0,2025-01-26,49577.17238666667,21333.333333333336,17280.0,42175.15044666667,0.0,26173.287220498,176818.24514217666,202991.53236267465,1200.0,1200.0,3789.6715000000004,1755.3374999999996
warmup,B0_NO_STORAGE_REFERENCE,2025-01-27,96618.06033000001,0.0,0.0,89.24640333333366,12512.39023333334,76472.54663139133,232.09157106500143,76704.63820245634,6000.0,6000.0,471.11569999999983,1046.8419999999996
warmup,B1_RECENT_BUFFER_MILP_R0,2025-01-27,101479.10212304528,25584.430489711936,20723.38869666667,89.24640333333366,12512.39023333334,64961.11981370964,232.09157106500143,65193.211384774644,1200.0,1200.0,471.11569999999983,1046.8419999999996
warmup,B0_NO_STORAGE_REFERENCE,2025-01-28,92524.45966666666,0.0,0.0,571.7546500000018,6115.81491666666,73354.05478673166,2072.251122291675,75426.30590902334,6000.0,6000.0,516.4699,944.3186999999998
warmup,B1_RECENT_BUFFER_MILP_R0,2025-01-28,97321.64754279837,25248.357242798353,20451.169366666665,571.7546500000022,6115.814916666661,61912.176077217606,2072.251122291676,63984.42719950928,1200.0,1200.0,516.4699,944.3186999999998
warmup,B0_NO_STORAGE_REFERENCE,2025-01-29,95282.25633,0.0,0.0,80.2349700000002,13977.290099999997,75546.37356001665,183.75298654000042,75730.12654655665,6000.0,6000.0,454.2399999999998,904.1369999999997
warmup,B1_RECENT_BUFFER_MILP_R0,2025-01-29,100119.7863564609,25460.684349794235,20623.154323333336,80.2349700000002,13977.290099999997,64042.84736998664,183.75298654000042,64226.60035652664,1200.0,1200.0,454.2399999999998,904.1369999999997
warmup,B0_NO_STORAGE_REFERENCE,2025-01-30,89429.20490666665,0.0,0.0,413.43674000000084,6100.059146666665,70745.61332133967,2038.614258040004,72784.22757937967,6000.0,6000.0,841.94,688.9252000000006
warmup,B1_RECENT_BUFFER_MILP_R0,2025-01-30,94101.21044460905,24589.50283127572,19917.497293333334,413.43674000000084,6100.059146666665,59375.88659485096,2038.614258040004,61414.50085289097,1200.0,1200.0,841.94,688.9252000000006
warmup,B0_NO_STORAGE_REFERENCE,2025-01-31,92035.07203333333,0.0,0.0,0.0,53270.74803333334,73397.23074972766,0.0,73397.23074972766,6000.0,6000.0,3711.3430999999996,770.9624999999996
warmup,B1_RECENT_BUFFER_MILP_R0,2025-01-31,96753.40536666667,24833.333333333332,20115.0,0.0,53270.74803333334,61924.511782089,0.0,61924.511782089,1200.0,1200.0,3711.3430999999996,770.9624999999996
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-01,51825.615126666664,0.0,0.0,30.953296666666688,17478.39182333333,38759.62922064666,208.7176975666668,38968.34691821333,6000.0,6000.0,720.0799999999999,600.9134000000004
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-02-01,51007.5473,21333.333333333332,17280.0,30.953296666666688,12606.990663333334,26699.557148046333,208.7176975666668,26908.274845613,1200.0,1200.0,720.0799999999999,600.9134000000004
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-02,49236.18329,0.0,0.0,29557.286910000003,437.1925,36822.28204145667,131248.79010256668,168071.07214402335,6000.0,6000.0,3629.9821999999995,712.3014999999996
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-02-02,46167.28812860082,20328.68971193415,16466.238666666664,36051.44061666666,0.0,24198.891015210032,153656.70191897,177855.59293418005,1200.0,1200.0,3629.9821999999995,712.3014999999996
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-03,86430.77726666667,0.0,0.0,308.59987666666746,6522.460943333329,68952.431046771,1150.3134486866707,70102.74449545768,6000.0,6000.0,404.5615000000007,788.1722
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-02-03,91090.74853242797,24534.20753909465,19872.70810666667,308.59987666666734,6520.932776666662,57586.66853887336,1150.3134486866702,58736.98198756003,1200.0,1200.0,404.5615000000007,788.1722
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-04,88399.79168000001,0.0,0.0,474.6998066666666,7679.627986666664,70270.63863405034,2028.3422414316674,72298.98087548201,6000.0,6000.0,431.4200000000001,892.1999999999998
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-02-04,93102.80296139917,24752.690954732512,20049.679673333332,474.6998066666667,7679.627986666664,58946.985696300515,2028.3422414316678,60975.32793773218,1200.0,1200.0,431.4200000000001,892.1999999999998
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-05,89277.10942,0.0,0.0,141.23441000000054,8669.916429999996,71279.02484243267,385.1811246583354,71664.20596709101,6000.0,6000.0,597.2189999999991,1112.0625
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-02-05,94030.9376721399,25020.148695473246,20266.32044333333,141.23441000000042,8669.916429999996,59846.58863679687,385.1811246583352,60231.76976145521,1200.0,1200.0,597.2189999999991,1112.0625
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-06,88760.23392666667,0.0,0.0,84.48577666666745,8573.661603333332,70583.911734915,341.16836296000304,70925.080097875,6000.0,6000.0,871.3900000000003,532.7250000000004
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-02-06,93473.07487995885,24804.426069958845,20091.58511666667,84.48577666666733,8573.661603333332,59180.14852901659,341.1683629600028,59521.31689197659,1200.0,1200.0,871.3900000000003,532.7250000000004
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-07,88089.13287666667,0.0,0.0,0.0,56283.453076666665,70118.21913746599,0.0,70118.21913746599,6000.0,6000.0,3858.5527,1115.2875000000004
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-02-07,92807.46620999998,24833.333333333332,20115.0,0.0,56283.45307666666,58717.80075335633,0.0,58717.80075335633,1200.0,1200.0,3858.5527,1115.2875000000004
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-08,48696.70381333333,0.0,0.0,122.66961666666697,17242.210529999997,36712.11620206,436.62162263333425,37148.73782469334,6000.0,6000.0,764.25,1199.3611
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-02-08,43540.231993333335,21333.333333333332,17280.0,838.9782933333332,8748.714053333333,22846.04638696133,3443.607675234998,26289.65406219633,1200.0,1200.0,764.25,1199.3611
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-09,47352.82461333333,0.0,0.0,32255.021086666668,52.429500000000075,35447.053970874666,140694.53994007665,176141.5939109513,6000.0,6000.0,3660.4991,1610.7750000000005
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-02-09,43325.16211061728,20167.097950617277,16335.349340000004,40062.0027,0.0,22673.256200683154,167041.5636001483,189714.81980083146,1200.0,1200.0,3660.4991,1610.7750000000005
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-10,87558.09441666666,0.0,0.0,122.70412666666664,13354.161343333333,69698.66246425867,275.2435099166665,69973.90597417533,6000.0,6000.0,689.9000000000001,1388.6791000000003
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-02-10,92280.66672037037,24855.643703703703,20133.0714,122.70412666666664,13354.161343333331,58313.001629601036,275.2435099166665,58588.245139517705,1200.0,1200.0,689.9000000000001,1388.6791000000003
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-11,82470.46561333333,0.0,0.0,241.39914999999985,7491.2676633333285,65740.41207432601,1134.351745604999,66874.76381993102,6000.0,6000.0,342.78660000000036,626.6610000000001
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-02-11,86889.67915185184,24117.568851851855,19535.230770000002,241.39914999999988,7328.143119999996,54439.90824625833,1134.3517456049995,55574.259991863335,1200.0,1200.0,342.78660000000036,626.6610000000001
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-12,83290.91309666667,0.0,0.0,149.6535266666661,8173.8302233333325,66651.243520794,570.7485459666642,67221.99206676066,6000.0,6000.0,369.96379999999954,489.04659999999967
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-02-12,87952.24115847735,24533.305588477364,19871.97752666667,149.6535266666661,8173.8302233333325,55337.974205774255,570.7485459666642,55908.72275174092,1200.0,1200.0,369.96379999999954,489.04659999999967
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-13,83357.27642333333,0.0,0.0,97.99394000000018,12125.791063333334,66796.99019738799,292.1200307916671,67089.11022817966,6000.0,6000.0,801.4299999999998,1013.1375000000007
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-02-13,87967.55874666666,24833.333333333332,20115.0,97.9939400000004,12017.740053333335,55459.95622999268,292.12003079166755,55752.07626078434,1200.0,1200.0,801.4299999999998,1013.1375000000007
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-14,79886.05947333333,0.0,0.0,0.0,50084.25797333333,63588.52409820666,0.0,63588.52409820666,6000.0,6000.0,3546.6881000000003,1483.5776000000005
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-02-14,83793.21697592674,23411.367364526748,18963.207565266668,0.0,49543.25567666667,52252.264105761555,0.0,52252.264105761555,1200.0,1200.0,3546.6881000000003,1483.5776000000005
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-15,46434.36557666667,0.0,0.0,124.88987333333311,17279.16405,34599.42918195133,432.28256399999896,35031.71174595133,6000.0,6000.0,864.6599999999999,600.5784000000003
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-02-15,41378.98675530864,19547.08830864197,15833.141529999997,178.92473999999976,8563.873316666668,21673.660480255887,617.3785431483324,22291.03902340422,1200.0,1200.0,864.6599999999999,600.5784000000003
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-16,46416.06633,0.0,0.0,29532.360470000003,571.048,34544.29532082667,130034.99776721667,164579.29308804334,6000.0,6000.0,3814.0400000000004,664.1948000000002
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-02-16,40579.6303325103,19183.02673251029,15538.251653333331,38442.52354666666,0.0,21399.489573187187,163152.50204962998,184551.99162281718,1200.0,1200.0,3814.0400000000004,664.1948000000002
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-17,83156.72658666667,0.0,0.0,140.82129000000032,12113.685376666668,66221.367165554,302.25137379833404,66523.61853935233,6000.0,6000.0,465.47000000000025,1312.1999999999998
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-02-17,87733.84518008231,24090.097860082304,19512.979266666665,140.82129000000032,12113.685376666666,54995.66648652515,302.25137379833404,55297.91786032348,1200.0,1200.0,465.47000000000025,1312.1999999999998
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-18,79051.38479,0.0,0.0,221.57745666666685,7181.574346666666,62739.895232860996,899.2944451050014,63639.189677965995,6000.0,6000.0,554.6400000000003,756.7347
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-02-18,83264.31321250001,23196.76208333333,18789.3772875,280.7645399999999,7046.305056666666,51663.732782934836,1098.1913073966666,52761.9240903315,1200.0,1200.0,554.6400000000003,756.7347
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-19,80012.88354333333,0.0,0.0,561.5112433333331,7695.066786666666,63668.00820546433,2111.277684646666,65779.285890111,6000.0,6000.0,603.8693999999996,885.2624999999998
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-02-19,84430.8815571605,23683.99382716049,19184.035,561.5112433333334,7613.105973333331,52563.05036905306,2111.2776846466663,54674.328053699726,1200.0,1200.0,603.8693999999996,885.2624999999998
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-20,81150.20790666668,0.0,0.0,292.066303333334,10449.139809999997,64732.73262714233,1057.798675100004,65790.53130224234,6000.0,6000.0,768.48,849.2078000000001
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-02-20,84687.90231958847,23901.621699588475,19360.313576666667,370.1429000000009,9523.602696666667,53092.72322529534,1231.6794955966711,54324.40272089201,1200.0,1200.0,768.48,849.2078000000001
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-21,78969.48031666665,0.0,0.0,0.0,53409.217716666666,62780.056059062335,0.0,62780.056059062335,6000.0,6000.0,3721.4516,643.1625000000004
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-02-21,82851.1240897,23204.48196333333,18795.6303903,0.0,52882.00991666666,51477.4724009629,0.0,51477.4724009629,1200.0,1200.0,3721.4516,643.1625000000004
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-22,45051.79805666667,0.0,0.0,186.24230666666682,17393.277463333332,33189.92341624467,729.9568138850011,33919.88023012967,6000.0,6000.0,1003.3699999999999,654.9375
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-02-22,37945.20207139917,18818.725621399382,15243.167753333333,446.6860066666656,6971.567309999791,19726.965269347118,1658.4076716299967,21385.372940977115,1200.0,1200.0,1003.3699999999999,654.9375
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-23,45094.174783333336,0.0,0.0,27802.82061666667,1365.1420999999993,33336.500061066,122907.14076962002,156243.64083068602,6000.0,6000.0,3740.9207999999994,829.5
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-02-23,38696.38678716049,18364.775160493828,14875.46788,36324.773793333334,0.0,20275.934030113065,153057.661691,173333.59572111306,1200.0,1200.0,3740.9207999999994,829.5
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-24,79136.51735,0.0,0.0,230.29521666666653,11163.779266666666,62911.944156842335,983.9852563199995,63895.92941316233,6000.0,6000.0,471.7900000000004,1244.8040999999994
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-02-24,83472.63657293333,23202.27684,18793.8442404,230.29521666666653,11091.46589,51801.75992253497,983.9852563199995,52785.745178854966,1200.0,1200.0,471.7900000000004,1244.8040999999994
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-25,76931.19125333332,0.0,0.0,183.30321333333382,11293.169566666666,61094.75188193633,699.7037924250033,61794.455674361336,6000.0,6000.0,433.04110000000037,1013.413700000001
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-02-25,80154.64003346665,23379.76405333333,18937.608883200002,183.30321333333384,10074.463176666666,49604.76052274868,699.7037924250035,50304.46431517368,1200.0,1200.0,433.04110000000037,1013.413700000001
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-26,75757.21420666666,0.0,0.0,304.9198633333332,7247.285569999999,59882.022976199005,1380.2277631683326,61262.25073936734,6000.0,6000.0,499.2565999999997,939.2434000000003
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-02-26,77539.46503358024,23250.036580246913,18832.52963,704.6747699999986,5011.784353333331,47835.97580389562,2453.8498474383296,50289.82565133395,1200.0,1200.0,499.2565999999997,939.2434000000003
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-27,77359.45068666668,0.0,0.0,409.21551999999963,10812.082006666664,61287.198771696996,2029.8986336466646,63317.09740534366,6000.0,6000.0,880.56,1003.9500000000007
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-02-27,80809.3732147321,23515.884568765432,19047.8665007,409.21551999999974,9793.986466666665,49919.53930610527,2029.8986336466646,51949.43793975193,1200.0,1200.0,880.56,1003.9500000000007
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-28,77320.68299999999,0.0,0.0,0.0,54028.0888,61713.695174198336,0.0,61713.695174198336,6000.0,6000.0,3816.7386,1418.1000000000004
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-02-28,79088.11767956667,23600.425576666665,19116.3447171,0.0,51311.44262,49316.491471671485,0.0,49316.491471671485,1200.0,1200.0,3816.7386,1418.1000000000004
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-01,43827.35523666666,0.0,0.0,147.5688300000001,20316.15786666666,32302.314210714667,658.4108823766663,32960.725093091336,6000.0,6000.0,901.7600000000002,1559.6625000000004
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-03-01,36578.62811930041,17989.155522633748,14571.215973333332,357.56665333333643,9859.489023333332,19090.714150268333,1527.5028781416788,20618.217028410014,1200.0,1200.0,901.7600000000002,1559.6625000000004
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-02,42808.603143333334,0.0,0.0,29786.597356666665,236.89340000000016,31883.236306751,131020.972535645,162904.208842396,6000.0,6000.0,3703.015,1735.3235999999997
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-03-02,35451.83157489712,17478.79134156379,14157.82098666667,40227.44588,0.0,18725.466003050664,166692.08042273833,185417.546425789,1200.0,1200.0,3703.015,1735.3235999999997
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-03,80145.95936000001,0.0,0.0,501.8452366666662,8630.657296666664,63996.64683189833,2047.2062973199977,66043.85312921833,6000.0,6000.0,487.1899999999996,1065.7125000000005
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-03-03,84850.05862205761,24758.417168724278,20054.317906666667,501.84523666666655,8630.657296666664,52896.48306853737,2047.2062973199984,54943.68936585737,1200.0,1200.0,487.1899999999996,1065.7125000000005
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-04,80145.65646,0.0,0.0,187.46007000000023,11133.658129999996,64202.11131738866,434.90440376999936,64637.01572115866,6000.0,6000.0,421.5800000000004,1132.9422999999997
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-03-04,84519.97062065842,24597.5325473251,19924.00136333333,187.46007,10834.441106666663,52885.02448937252,434.9044037699989,53319.92889314252,1200.0,1200.0,421.5800000000004,1132.9422999999997
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-05,77466.79371,0.0,0.0,113.73070000000038,11450.053109999997,61598.738760484324,520.5237199150023,62119.262480399324,6000.0,6000.0,459.0606000000007,1494.8250000000007
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-03-05,81367.83081428148,23371.635601481477,18931.024837200002,171.934753333334,10968.68350333333,50276.75047324503,768.2086457416701,51044.959118986706,1200.0,1200.0,459.0606000000007,1494.8250000000007
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-06,74949.53763333333,0.0,0.0,457.5546400000006,9466.438073333331,59665.54921315066,1900.4189835816692,61565.968196732334,6000.0,6000.0,796.7800000000002,679.6931000000004
formal_output,B1_RECENT_BUFFER_MILP_R0,2025-03-06,78248.97562306418,23347.033577530863,18911.0971978,457.55464000000046,8329.93968333333,48289.377823421906,1900.4189835816687,50189.79680700357,1200.0,1200.0,796.7800000000002,679.6931000000004
