period,baseline,template_date,planned_grid_kwh,charge_kwh,discharge_kwh,emergency_kwh,surplus_kwh,planned_purchase_cost_yuan,emergency_purchase_cost_yuan,total_cost_yuan,soc_start_0010_kwh,soc_end_0010_next_day_kwh,max_forecast_load_abs_error_kw,max_forecast_pv_abs_error_kw
warmup,B1_WEEKDAY_MILP_R0,2025-01-14,92973.77436687241,25014.289650205756,20261.574616666665,2482.3837833333373,1423.1305166666632,58994.269436121685,9664.746394975016,68659.01583109671,1200.0,1200.0,562.7860000000001,484.7999999999993
warmup,B0_NO_STORAGE_REFERENCE,2025-01-15,88866.76626666666,0.0,0.0,2905.21666666667,1701.6397333333307,71008.567745845,11808.24302112501,82816.81076697001,6000.0,6000.0,486.3230000000003,707.6702999999998
warmup,B1_WEEKDAY_MILP_R0,2025-01-15,93619.807345679,25016.00567901234,20262.9646,2905.2166666666694,1701.6397333333307,59565.358182427895,11808.24302112501,71373.60120355291,1200.0,1200.0,486.3230000000003,707.6702999999998
warmup,B0_NO_STORAGE_REFERENCE,2025-01-16,90173.06216666666,0.0,0.0,1855.3861333333361,2954.2972999999974,72108.60291908166,7699.828275491678,79808.43119457334,6000.0,6000.0,538.7200000000003,977.344
warmup,B1_WEEKDAY_MILP_R0,2025-01-16,94968.42117551438,25238.7316255144,20443.372616666667,1855.3861333333361,2954.2972999999974,60650.87227388922,7699.828275491678,68350.7005493809,1200.0,1200.0,538.7200000000003,977.344
warmup,B0_NO_STORAGE_REFERENCE,2025-01-17,50347.93979999999,0.0,0.0,1044.2657666666678,8703.092166666665,38021.91616130833,3264.9983723583364,41286.91453366666,6000.0,6000.0,430.4300000000003,838.6008000000002
warmup,B1_WEEKDAY_MILP_R0,2025-01-17,47806.35901666666,21333.333333333332,17280.0,2064.0193333333336,3127.931616666664,25122.257255365,7013.405408175002,32135.662663540003,1200.0,1200.0,430.4300000000003,838.6008000000002
warmup,B0_NO_STORAGE_REFERENCE,2025-01-18,49592.29331666666,0.0,0.0,1263.142833333335,7612.926749999998,37062.65957857166,4429.500275491672,41492.159854063335,6000.0,6000.0,546.0500000000002,763.8894
warmup,B1_WEEKDAY_MILP_R0,2025-01-18,47371.073356172834,20778.111172839504,16830.27005,1969.9461000000017,2150.6689333333316,24718.006550417773,7407.238310283341,32125.244860701114,1200.0,1200.0,546.0500000000002,763.8894
warmup,B0_NO_STORAGE_REFERENCE,2025-01-19,88553.77848333333,0.0,0.0,2640.755250000003,2511.3945333333304,70491.23438985166,11443.803020158346,81935.03741001,6000.0,6000.0,540.6544000000004,739.4623000000001
warmup,B1_WEEKDAY_MILP_R0,2025-01-19,93272.11181666666,24833.333333333332,20115.0,2640.7552500000033,2511.3945333333304,59099.89672687166,11443.803020158348,70543.69974703001,1200.0,1200.0,540.6544000000004,739.4623000000001
warmup,B0_NO_STORAGE_REFERENCE,2025-01-20,89452.65303333334,0.0,0.0,1663.3729666666702,3048.9491999999973,71569.93628457333,6828.10716244168,78398.043447015,6000.0,6000.0,520.6700000000001,683.3707999999997
warmup,B1_WEEKDAY_MILP_R0,2025-01-20,94269.49704670781,25351.810596707815,20534.966583333335,1663.3729666666704,3048.949199999997,60123.82804565133,6828.107162441681,66951.93520809301,1200.0,1200.0,520.6700000000001,683.3707999999997
warmup,B0_NO_STORAGE_REFERENCE,2025-01-21,88667.59893333333,0.0,0.0,855.0772333333346,6046.771166666662,70954.99221000666,2998.0723505083383,73953.064560515,6000.0,6000.0,547.0999999999999,1178.1374999999998
warmup,B1_WEEKDAY_MILP_R0,2025-01-21,93372.00075020576,25058.41965020576,20297.319916666667,855.0772333333343,5990.073249999996,59468.084707796676,2998.072350508338,62466.15705830501,1200.0,1200.0,547.0999999999999,1178.1374999999998
warmup,B0_NO_STORAGE_REFERENCE,2025-01-22,85129.13334999999,0.0,0.0,5078.620466666669,1308.9895166666647,68338.66948032498,18924.890181141673,87263.55966146666,6000.0,6000.0,423.3099999999995,1396.7504
warmup,B1_WEEKDAY_MILP_R0,2025-01-22,89391.80541831275,24748.145534979423,20045.99788333333,5518.096050000002,1308.9895166666647,56784.357269574626,19922.545686833342,76706.90295640797,1200.0,1200.0,423.3099999999995,1396.7504
warmup,B0_NO_STORAGE_REFERENCE,2025-01-23,89026.94,0.0,0.0,2413.9853333333367,1874.9999333333317,71204.67942531334,8489.700098075013,79694.37952338836,6000.0,6000.0,488.8706000000002,528.5123000000003
warmup,B1_WEEKDAY_MILP_R0,2025-01-23,93808.20557901234,25164.555679012337,20383.2901,2413.9853333333367,1874.9999333333317,59758.16799551123,8489.700098075014,68247.86809358624,1200.0,1200.0,488.8706000000002,528.5123000000003
warmup,B0_NO_STORAGE_REFERENCE,2025-01-24,49324.77273333333,0.0,0.0,1143.1820500000008,10638.541283333332,37010.20517484333,3859.6953637083366,40869.900538551665,6000.0,6000.0,553.9700000000003,1285.4355000000005
warmup,B1_WEEKDAY_MILP_R0,2025-01-24,48145.11098415638,21360.738600823046,17302.198266666663,1169.7581833333343,5426.9153333333325,24929.051664133767,3992.5962995833365,28921.647963717103,1200.0,1200.0,553.9700000000003,1285.4355000000005
warmup,B0_NO_STORAGE_REFERENCE,2025-01-25,49220.56999999999,0.0,0.0,899.9087000000011,11680.9038,36746.67623163167,3472.94989009167,40219.62612172334,6000.0,6000.0,484.2424000000001,949.3708999999999
warmup,B1_WEEKDAY_MILP_R0,2025-01-25,44746.34052773868,21307.397777572012,17258.99219983333,1348.1443666666673,3606.504416666665,23338.51959133766,4896.052451508337,28234.572042845997,1200.0,1200.0,484.2424000000001,949.3708999999999
warmup,B0_NO_STORAGE_REFERENCE,2025-01-26,84292.70906666666,0.0,0.0,4516.984283333336,1110.703849999998,67432.86972880166,16161.678449183344,83594.548177985,6000.0,6000.0,454.6900000000005,1755.3374999999996
warmup,B1_WEEKDAY_MILP_R0,2025-01-26,88662.84828106996,24444.688847736623,19800.197966666667,4791.335950000002,1110.703849999998,55956.72632077758,16856.011652408346,72812.73797318593,1200.0,1200.0,454.6900000000005,1755.3374999999996
warmup,B0_NO_STORAGE_REFERENCE,2025-01-27,87879.60753333333,0.0,0.0,1044.5606333333344,4729.251666666663,69930.64111168499,3633.6832756500035,73564.324387335,6000.0,6000.0,427.14999999999964,1046.8419999999996
warmup,B1_WEEKDAY_MILP_R0,2025-01-27,92610.4957030864,24899.411419753083,20168.523250000006,1044.5606333333342,4729.251666666663,58546.9288230353,3633.683275650003,62180.6120986853,1200.0,1200.0,427.14999999999964,1046.8419999999996
warmup,B0_NO_STORAGE_REFERENCE,2025-01-28,84492.30216666666,0.0,0.0,3872.241983333338,1384.1447499999972,67253.25077314167,15296.290049241685,82549.54082238335,6000.0,6000.0,537.7678000000005,944.3186999999998
warmup,B1_WEEKDAY_MILP_R0,2025-01-28,89005.82283497941,24756.370534979425,20052.660133333335,4062.4317166666715,1384.1447499999977,55874.00955390296,15718.670588983354,71592.68014288631,1200.0,1200.0,537.7678000000005,944.3186999999998
warmup,B0_NO_STORAGE_REFERENCE,2025-01-29,87163.37698333332,0.0,0.0,569.6290333333343,6347.804816666662,69624.37852373166,1754.9725948916707,71379.35111862334,6000.0,6000.0,477.59000000000015,904.1369999999997
warmup,B1_WEEKDAY_MILP_R0,2025-01-29,91903.63366995884,24948.719403292176,20208.46271666667,569.6290333333338,6347.804816666663,58210.77799661032,1754.9725948916694,59965.75059150199,1200.0,1200.0,477.59000000000015,904.1369999999997
warmup,B0_NO_STORAGE_REFERENCE,2025-01-30,82324.56691666666,0.0,0.0,3087.9678000000013,1669.9522166666638,65542.418094385,13872.108840008339,79414.52693439333,6000.0,6000.0,474.40650000000005,688.9252000000006
warmup,B1_WEEKDAY_MILP_R0,2025-01-30,86841.43237901235,23822.342345679008,19296.0973,3097.3473833333346,1669.9522166666638,54327.1169383782,13892.893996675004,68220.0109350532,1200.0,1200.0,474.40650000000005,688.9252000000006
warmup,B0_NO_STORAGE_REFERENCE,2025-01-31,47372.957866666664,0.0,0.0,1314.0498833333338,9922.683749999998,35166.23181878,5386.455593241668,40552.68741202167,6000.0,6000.0,493.9488000000001,770.9624999999996
warmup,B1_WEEKDAY_MILP_R0,2025-01-31,42041.64792962963,20897.7862962963,16927.206899999997,2643.157949999999,1949.9024833333315,21671.92740683852,9811.723097891665,31483.650504730183,1200.0,1200.0,493.9488000000001,770.9624999999996
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-01,47565.85923333333,0.0,0.0,427.7520000000005,13615.43463333333,35331.35988769166,1959.9632051500018,37291.32309284166,6000.0,6000.0,577.6700000000001,600.9134000000004
formal_output,B1_WEEKDAY_MILP_R0,2025-02-01,43317.89752777778,20691.73777777778,16760.3076,771.7693500000003,5780.060099999998,22339.861100937218,3658.3856998083334,25998.24680074555,1200.0,1200.0,577.6700000000001,600.9134000000004
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-02,84485.30503333332,0.0,0.0,251.07790000000043,6380.105233333329,67556.86107531167,863.1606806583354,68420.02175597,6000.0,6000.0,602.9300000000003,712.3014999999996
formal_output,B1_WEEKDAY_MILP_R0,2025-02-02,89165.92964855966,24778.480781893006,20070.569433333334,251.07790000000045,6352.818499999996,56193.49212820741,863.1606806583358,57056.65280886574,1200.0,1200.0,602.9300000000003,712.3014999999996
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-03,82668.00324999998,0.0,0.0,1198.2289500000024,3649.3159999999953,65903.930928305,4645.791453333344,70549.72238163833,6000.0,6000.0,610.9700000000003,788.1722
formal_output,B1_WEEKDAY_MILP_R0,2025-02-03,86888.54030041152,24185.709300411523,19590.424533333335,1492.3100666666696,3568.6493999999957,54480.28737550073,5299.367399516679,59779.65477501741,1200.0,1200.0,610.9700000000003,788.1722
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-04,84113.4226,0.0,0.0,1452.2799166666678,4370.839016666663,66856.65728640166,6002.20914848334,72858.866434885,6000.0,6000.0,587.5599999999995,892.1999999999998
formal_output,B1_WEEKDAY_MILP_R0,2025-02-04,88721.57981522633,24272.744115226335,19660.922733333333,1452.2799166666678,4367.174849999996,55632.1911218624,6002.20914848334,61634.40027034574,1200.0,1200.0,587.5599999999995,892.1999999999998
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-05,85277.79303333332,0.0,0.0,579.5590000000013,5108.924633333329,68101.53685664,2273.4075044833403,70374.94436112334,6000.0,6000.0,745.9619999999995,1112.0625
formal_output,B1_WEEKDAY_MILP_R0,2025-02-05,89760.54329999999,24833.333333333332,20115.0,776.0122666666684,5069.794833333331,56633.350116313326,2711.027807891674,59344.377924205,1200.0,1200.0,745.9619999999995,1112.0625
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-06,84768.3925,0.0,0.0,595.4377333333348,5092.77213333333,67727.506090475,2398.533726050006,70126.03981652501,6000.0,6000.0,479.0100000000002,532.7250000000004
formal_output,B1_WEEKDAY_MILP_R0,2025-02-06,89421.34474176954,24489.222325102884,19836.27008333333,595.4377333333352,5092.77213333333,56365.03801001352,2398.5337260500073,58763.57173606353,1200.0,1200.0,479.0100000000002,532.7250000000004
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-07,46727.0131,0.0,0.0,602.1728666666675,15523.506166666666,34768.860854305,3025.293253800003,37794.154108105,6000.0,6000.0,624.5074,1115.2875000000004
formal_output,B1_WEEKDAY_MILP_R0,2025-02-07,41942.272632510285,20597.14806584362,16683.689933333328,814.0722333333345,7037.206933333333,21594.41021569356,4052.948413500005,25647.358629193564,1200.0,1200.0,624.5074,1115.2875000000004
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-08,44550.1199,0.0,0.0,901.7852000000009,13874.7422,33252.393064264994,3810.4656753500035,37062.858739614996,6000.0,6000.0,478.52480000000014,1199.3611
formal_output,B1_WEEKDAY_MILP_R0,2025-02-08,37691.992924074075,20044.94574074074,16236.40605,3189.5942666666674,5495.8846,19435.874869444997,12807.929699358338,32243.804568803334,1200.0,1200.0,478.52480000000014,1199.3611
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-09,78087.63848333333,0.0,0.0,3210.940950000003,1743.1632333333305,62560.464891209995,11895.922361000012,74456.38725221,6000.0,6000.0,451.6500000000001,1610.7750000000005
formal_output,B1_WEEKDAY_MILP_R0,2025-02-09,82116.64629780245,24106.833935802468,19526.535488,3709.8020833333358,1690.7337333333298,51132.10739240357,13217.613798683344,64349.721191086915,1200.0,1200.0,451.6500000000001,1610.7750000000005
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-10,80640.33686666665,0.0,0.0,760.1647166666683,7073.86438333333,64378.09079791333,2645.3497910750057,67023.44058898833,6000.0,6000.0,459.64360000000033,1388.6791000000003
formal_output,B1_WEEKDAY_MILP_R0,2025-02-10,85229.01331049383,24303.852160493825,19686.12025,760.1647166666684,7044.808916666663,53188.551648862216,2645.3497910750057,55833.901439937224,1200.0,1200.0,459.64360000000033,1388.6791000000003
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-11,75814.04008333333,0.0,0.0,1813.1796166666704,2406.6225999999974,60317.87759647666,8569.93603133335,68887.81362781001,6000.0,6000.0,410.6857,626.6610000000001
formal_output,B1_WEEKDAY_MILP_R0,2025-02-11,78841.40021483332,23232.780516666666,18818.5522185,2316.01351666667,1522.5883333333297,48739.51425133269,9729.427326991681,58468.94157832437,1200.0,1200.0,410.6857,626.6610000000001
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-12,76967.66623333332,0.0,0.0,1517.3045166666684,3218.2343499999974,61391.224027041666,6670.7629252166735,68061.98695225833,6000.0,6000.0,438.3699999999999,489.04659999999967
formal_output,B1_WEEKDAY_MILP_R0,2025-02-12,80216.04712316666,23398.14301666667,18952.495843500004,1703.135550000002,2206.7990999999975,49740.640698721676,7429.947141450008,57170.58784017168,1200.0,1200.0,438.3699999999999,489.04659999999967
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-13,77278.81681666666,0.0,0.0,920.9118833333343,6870.249399999999,61692.30627838833,3534.9433315583374,65227.249609946666,6000.0,6000.0,509.9867000000004,1013.1375000000007
formal_output,B1_WEEKDAY_MILP_R0,2025-02-13,80582.00762453703,23299.798287037032,18872.836612500003,920.9118833333346,5746.478533333331,50139.09071035754,3534.9433315583374,53674.034041915875,1200.0,1200.0,509.9867000000004,1013.1375000000007
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-14,42369.32976666666,0.0,0.0,1154.9987166666679,13722.526983333333,31455.53599374333,4340.598512141672,35796.134505885006,6000.0,6000.0,412.84360000000015,1483.5776000000005
formal_output,B1_WEEKDAY_MILP_R0,2025-02-14,35191.43485102881,18361.956584362146,14873.18483333333,2626.2795833333366,4527.141183333332,18173.536030145828,8290.430495783343,26463.966525929172,1200.0,1200.0,412.84360000000015,1483.5776000000005
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-15,42443.54881666666,0.0,0.0,1261.8912833333338,14425.348699999999,31464.983222204995,4729.410766708334,36194.39398891333,6000.0,6000.0,488.19889999999987,600.5784000000003
formal_output,B1_WEEKDAY_MILP_R0,2025-02-15,35233.84097345678,18194.520123456794,14737.5613,1690.0966000000008,4186.8873499999945,18285.50366049043,6205.142174683335,24490.645835173767,1200.0,1200.0,488.19889999999987,600.5784000000003
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-16,75774.00903333334,0.0,0.0,1994.6122666666702,2391.2424999999967,60289.89399550167,8302.591238508347,68592.48523401002,6000.0,6000.0,540.8700000000003,664.1948000000002
formal_output,B1_WEEKDAY_MILP_R0,2025-02-16,79206.17255864196,23330.158641975304,18897.4285,2492.7080000000033,1888.7716166666632,48833.77123130827,10063.239664183344,58897.01089549161,1200.0,1200.0,540.8700000000003,664.1948000000002
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-17,76128.59003333333,0.0,0.0,1042.0143166666696,5986.741849999998,60488.29389543333,4271.193292183346,64759.48718761667,6000.0,6000.0,572.9400999999998,1312.1999999999998
formal_output,B1_WEEKDAY_MILP_R0,2025-02-17,79960.64978724279,23066.75502057613,18684.071566666666,1129.23501666667,5523.338849999998,49281.847294800325,4468.569438700013,53750.41673350034,1200.0,1200.0,572.9400999999998,1312.1999999999998
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-18,73375.53026666667,0.0,0.0,1495.6247833333355,2779.767149999998,58309.80394550999,6344.427698150008,64654.23164366,6000.0,6000.0,457.90000000000055,756.7347
formal_output,B1_WEEKDAY_MILP_R0,2025-02-18,76064.1656781893,23154.703744855968,18755.31003333333,2347.906433333335,1921.2904999999978,46655.126162714914,9268.695785225003,55923.82194793992,1200.0,1200.0,457.90000000000055,756.7347
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-19,73441.8548,0.0,0.0,2521.4880666666686,3084.0148666666646,58414.961278121664,9831.699931591673,68246.66120971333,6000.0,6000.0,480.2000000000003,885.2624999999998
formal_output,B1_WEEKDAY_MILP_R0,2025-02-19,76554.60164433334,23319.116899999997,18888.484689,2619.253683333335,1863.895116666664,46983.1156366661,10274.39334960834,57257.50898627444,1200.0,1200.0,480.2000000000003,885.2624999999998
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-20,74732.49698333333,0.0,0.0,1422.2379000000014,5161.60048333333,59473.36543693666,5930.05533733334,65403.42077427,6000.0,6000.0,454.3258000000001,849.2078000000001
formal_output,B1_WEEKDAY_MILP_R0,2025-02-20,76782.4669285,23471.841816666667,19012.1918715,2211.8326000000015,3541.5151833333302,47395.52714801284,7900.440451066672,55295.967599079515,1200.0,1200.0,454.3258000000001,849.2078000000001
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-21,41712.9692,0.0,0.0,1036.746050000001,17189.452649999996,30930.93132243,3488.38782546667,34419.31914789667,6000.0,6000.0,566.4299999999998,643.1625000000004
formal_output,B1_WEEKDAY_MILP_R0,2025-02-21,34486.86920843621,18108.24565843621,14667.678983333331,1779.8478500000008,7265.887783333332,17765.701035591665,6588.938137200001,24354.639172791663,1200.0,1200.0,566.4299999999998,643.1625000000004
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-22,41671.08303333333,0.0,0.0,1054.2611333333339,14880.581266666664,30828.821295971666,3801.845867783336,34630.667163755,6000.0,6000.0,412.0041000000001,654.9375
formal_output,B1_WEEKDAY_MILP_R0,2025-02-22,34382.45951111111,17779.17444444444,14401.1313,2548.0663333333323,5707.719799999999,17728.51475507833,9363.494989616667,27092.009744694995,1200.0,1200.0,412.0041000000001,654.9375
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-23,74412.81399999998,0.0,0.0,1188.5040166666686,4069.4647166666623,59288.44661713833,4475.816864416674,63764.263481555005,6000.0,6000.0,507.9957000000004,829.5
formal_output,B1_WEEKDAY_MILP_R0,2025-02-23,77845.28281666666,23188.341666666667,18782.556749999996,1490.266116666669,3397.9107166666627,47963.001165334994,5156.321760466675,53119.322925801665,1200.0,1200.0,507.9957000000004,829.5
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-24,72741.06913333334,0.0,0.0,1269.9931000000029,5808.028933333331,57652.016882956654,5458.598249850012,63110.61513280666,6000.0,6000.0,375.5699999999997,1244.8040999999994
formal_output,B1_WEEKDAY_MILP_R0,2025-02-24,75703.4414611111,22912.39944444444,18559.043550000002,1371.6974166666698,4518.749683333331,46197.9577876611,5883.398260491679,52081.35604815278,1200.0,1200.0,375.5699999999997,1244.8040999999994
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-25,71555.95124999998,0.0,0.0,1056.5169166666683,6791.143266666665,56617.389197345,3834.096834575008,60451.48603192001,6000.0,6000.0,577.46,1013.413700000001
formal_output,B1_WEEKDAY_MILP_R0,2025-02-25,73143.76913148147,22307.646481481475,18069.19365,1079.4019166666685,4163.393316666665,44686.18578788117,3932.1562289083413,48618.34201678951,1200.0,1200.0,577.46,1013.413700000001
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-26,71198.11356666667,0.0,0.0,1715.2581666666679,4098.5232333333315,56116.85207962166,7208.286131050004,63325.13821067166,6000.0,6000.0,563.0699999999997,939.2434000000003
formal_output,B1_WEEKDAY_MILP_R0,2025-02-26,70745.66263106995,21846.727181069957,17695.849016666667,3703.1810166666683,1483.1169833333302,43279.223027771164,13541.929337858337,56821.1523656295,1200.0,1200.0,563.0699999999997,939.2434000000003
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-27,71452.9528,0.0,0.0,2024.4481333333347,6520.81673333333,56450.036890548334,9863.973783191672,66314.01067374,6000.0,6000.0,377.0550000000003,1003.9500000000007
formal_output,B1_WEEKDAY_MILP_R0,2025-02-27,73086.4435281893,22247.75041152263,18020.67783333333,2073.021466666668,3975.808216666664,44583.36830998825,10099.829129133339,54683.197439121584,1200.0,1200.0,377.0550000000003,1003.9500000000007
formal_output,B0_NO_STORAGE_REFERENCE,2025-02-28,40864.786949999994,0.0,0.0,864.975400000001,18437.168149999998,29983.56352638333,3458.3147267500035,33441.878253133335,6000.0,6000.0,459.5899999999997,1418.1000000000004
formal_output,B1_WEEKDAY_MILP_R0,2025-02-28,33515.814142181065,17461.546625514406,14143.852766666667,2503.0969666666615,9408.62304999999,17100.353806006664,8976.546606583323,26076.90041258999,1200.0,1200.0,459.5899999999997,1418.1000000000004
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-01,40870.26766666667,0.0,0.0,848.747316666667,18060.24878333333,30053.445061788327,3801.0001607833346,33854.44522257166,6000.0,6000.0,713.2500000000005,1559.6625000000004
formal_output,B1_WEEKDAY_MILP_R0,2025-03-01,33470.78647860082,17195.713045267486,13928.527566666666,1212.2843833333336,7757.119183333334,17166.97999535712,5082.184631958334,22249.164627315455,1200.0,1200.0,713.2500000000005,1559.6625000000004
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-02,74339.39261666666,0.0,0.0,2874.778150000001,4855.863666666666,59292.39718867833,12625.077815033339,71917.47500371168,6000.0,6000.0,648.8499999999995,1735.3235999999997
formal_output,B1_WEEKDAY_MILP_R0,2025-03-02,76960.90304012346,23179.77012345679,18775.6138,4589.65285,4788.092466666666,47453.52234075864,17266.29537951667,64719.81772027531,1200.0,1200.0,648.8499999999995,1735.3235999999997
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-03,75137.75698333333,0.0,0.0,1847.7508666666686,4968.360549999998,59940.01488992333,7762.100041183341,67702.11493110667,6000.0,6000.0,643.7119000000002,1065.7125000000005
formal_output,B1_WEEKDAY_MILP_R0,2025-03-03,79674.3810409465,23934.223724279833,19386.721216666672,1847.750866666669,4957.482099999997,49022.579759696084,7762.100041183343,56784.67980087943,1200.0,1200.0,643.7119000000002,1065.7125000000005
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-04,75853.50908333332,0.0,0.0,584.9358833333338,7238.986566666664,60577.74769909667,1953.0750053833353,62530.82270448,6000.0,6000.0,631.7199999999993,1132.9422999999997
formal_output,B1_WEEKDAY_MILP_R0,2025-03-04,79561.72036666665,23210.454999999998,18800.46855,588.4846333333338,6540.760149999997,49240.367493663325,1961.8031932083352,51202.17068687166,1200.0,1200.0,631.7199999999993,1132.9422999999997
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-05,73372.58744999999,0.0,0.0,716.3016833333342,7958.417833333329,58386.909765335,3137.2611094250037,61524.170874760006,6000.0,6000.0,654.6169,1494.8250000000007
formal_output,B1_WEEKDAY_MILP_R0,2025-03-05,76539.55148539094,23254.65483539095,18836.270416666666,970.4958666666673,6961.191633333329,46828.78974348736,4220.100253058337,51048.889996545695,1200.0,1200.0,654.6169,1494.8250000000007
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-06,70845.61351666666,0.0,0.0,1477.8029000000015,6382.762216666664,56424.040998623335,5405.975745000006,61830.01674362334,6000.0,6000.0,617.9998000000005,679.6931000000004
formal_output,B1_WEEKDAY_MILP_R0,2025-03-06,73105.16425452674,23413.932304526745,18965.28516666667,1608.6470333333355,4324.509949999998,44660.760523801335,5801.651554358342,50462.41207815968,1200.0,1200.0,617.9998000000005,679.6931000000004
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-07,39865.2408,0.0,0.0,541.703466666667,19484.659066666667,29293.510725025,2082.569140558335,31376.079865583335,6000.0,6000.0,737.6935999999996,683.8825999999999
formal_output,B1_WEEKDAY_MILP_R0,2025-03-07,32337.61104691358,16521.246913580246,13382.21,1293.6462499999989,9569.935183333335,16624.499968764132,5142.932700474997,21767.43266923913,1200.0,1200.0,737.6935999999996,683.8825999999999
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-08,38543.204216666665,0.0,0.0,975.1454000000009,20455.210116666665,28555.812481089997,3194.8139174000025,31750.62639849,6000.0,6000.0,366.53999999999996,744.4499999999998
formal_output,B1_WEEKDAY_MILP_R0,2025-03-08,30889.713869958847,15858.822736625516,12845.646416666666,1137.3405333333349,9950.73858333333,16016.816308108724,3575.409885391671,19592.226193500395,1200.0,1200.0,366.53999999999996,744.4499999999998
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-09,67979.80451666667,0.0,0.0,1308.7301833333333,5955.009999999997,53959.20899033999,5157.190536041668,59116.39952638166,6000.0,6000.0,414.46000000000004,1120.3875000000007
formal_output,B1_WEEKDAY_MILP_R0,2025-03-09,68748.5560436214,21945.847510288062,17776.136483333332,1720.2391833333338,2965.5594999999967,41792.318320361795,6690.801754875001,48483.120075236795,1200.0,1200.0,414.46000000000004,1120.3875000000007
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-10,67977.89134999999,0.0,0.0,2246.0976500000024,2181.9171999999985,53869.83785286333,9189.435203783343,63059.27305664668,6000.0,6000.0,594.4099999999999,2111.2906999999996
formal_output,B1_WEEKDAY_MILP_R0,2025-03-10,67797.30940308642,22094.86975308642,17896.8445,5815.065616666669,1372.277966666665,41194.199770380364,19308.763736191675,60502.963506572036,1200.0,1200.0,594.4099999999999,2111.2906999999996
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-11,69228.90053333333,0.0,0.0,1336.2373500000017,6626.219783333332,54830.39620844166,5311.728281408341,60142.12448985,6000.0,6000.0,456.27,1552.7624999999998
formal_output,B1_WEEKDAY_MILP_R0,2025-03-11,72477.08780802469,22310.819691358025,18071.763949999997,1336.2373500000012,5635.351316666667,43691.438025662406,5311.72828140834,49003.166307070744,1200.0,1200.0,456.27,1552.7624999999998
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-12,67868.43528333333,0.0,0.0,1201.4349666666683,6634.335949999999,53617.855670298326,4173.882129283339,57791.737799581664,6000.0,6000.0,394.4441999999999,928.0124999999998
formal_output,B1_WEEKDAY_MILP_R0,2025-03-12,68711.9410882716,22100.691604938267,17901.560199999996,1222.3478166666678,3299.6232,41571.23063878037,4275.011734200005,45846.24237298037,1200.0,1200.0,394.4441999999999,928.0124999999998
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-13,67025.47045,0.0,0.0,2837.372950000002,2317.225599999998,52870.83740358167,12802.929915183342,65673.767318765,6000.0,6000.0,461.8122000000003,1690.7882
formal_output,B1_WEEKDAY_MILP_R0,2025-03-13,66175.5397218107,21992.859588477364,17814.216266666663,7138.705800000002,1589.984399999997,40082.236794133394,27094.640283608343,67176.87707774174,1200.0,1200.0,461.8122000000003,1690.7882
formal_output,B0_NO_STORAGE_REFERENCE,2025-03-14,37232.22588333333,0.0,0.0,1158.878016666668,22361.6783,27442.01298978833,4418.8931045333375,31860.90609432167,6000.0,6000.0,410.92999999999984,2017.2501999999995
formal_output,B1_WEEKDAY_MILP_R0,2025-03-14,29423.983902674896,15044.340452674898,12185.915766666667,1967.5923166666676,12503.725933333331,15164.227135146048,7907.770603500003,23071.997738646052,1200.0,1200.0,410.92999999999984,2017.2501999999995
