period,baseline,template_date,planned_grid_kwh,charge_kwh,discharge_kwh,emergency_kwh,surplus_kwh,planned_purchase_cost_yuan,emergency_purchase_cost_yuan,total_cost_yuan,soc_start_0010_kwh,soc_end_0010_next_day_kwh,max_forecast_load_abs_error_kw,max_forecast_pv_abs_error_kw
formal_output,B0_NO_STORAGE_REFERENCE,2025-09-28,40997.80633333333,0.0,0.0,27586.37296666667,5096.5505,30963.134072418332,117737.82180235833,148700.95587477667,6000.0,6000.0,3871.45,1259.8874999999998
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-09-28,33218.272062551434,15195.433662551439,12308.301266666665,35073.67501666666,1917.185883333332,18388.94294660864,146869.02256938332,165257.96551599196,1200.0,1200.0,3871.45,1259.8874999999998
formal_output,B0_NO_STORAGE_REFERENCE,2025-09-29,68548.49618333334,0.0,0.0,1931.8645000000022,7720.468783333331,54495.44046349499,7846.076229383342,62341.51669287833,6000.0,6000.0,541.9528,666.3000000000002
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-09-29,67562.30624753085,21633.475864197528,17523.115449999998,2039.3002833333358,2731.354216666665,41659.266883880366,8125.006514266675,49784.27339814704,1200.0,1200.0,541.9528,666.3000000000002
formal_output,B0_NO_STORAGE_REFERENCE,2025-09-30,68961.10973333333,0.0,0.0,3136.6024166666703,6675.537049999997,54942.62017944666,13145.92193814168,68088.54211758834,6000.0,6000.0,551.0600999999997,996.4754000000003
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-09-30,66822.72814876543,21533.58709876543,17442.20555,4495.786083333336,1804.9575833333315,41579.20533659351,18743.37851804168,60322.583854635195,1200.0,1200.0,551.0600999999997,996.4754000000003
formal_output,B0_NO_STORAGE_REFERENCE,2025-10-01,70957.0625,0.0,0.0,263.66515000000095,21559.20585,56628.95831342666,777.998620325003,57406.95693375166,6000.0,6000.0,861.268,2238.2599999999993
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-10-01,69714.35011411729,22110.010600617286,17909.1085865,263.66515000000095,16115.591449999996,43478.3533395733,777.9986203250027,44256.351959898304,1200.0,1200.0,861.268,2238.2599999999993
formal_output,B0_NO_STORAGE_REFERENCE,2025-10-02,62971.715599999996,0.0,0.0,1567.3366000000024,12808.268999999998,49142.62598443167,6753.401389833344,55896.02737426501,6000.0,6000.0,1022.8499999999999,1340.371
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-10-02,56373.17967777778,21411.214444444442,17343.083700000003,3081.791250000001,3656.0569833333348,34362.35469936166,10934.807246708337,45297.16194607,1200.0,1200.0,1022.8499999999999,1340.371
formal_output,B0_NO_STORAGE_REFERENCE,2025-10-03,63211.76866666666,0.0,0.0,0.0,55394.61406666666,49482.459411138334,0.0,49482.459411138334,6000.0,6000.0,3660.1009,946.2147999999997
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-10-03,56598.43533333333,21333.333333333332,17280.0,0.0,44727.9474,34391.06605328999,0.0,34391.06605328999,1200.0,1200.0,3660.1009,946.2147999999997
formal_output,B0_NO_STORAGE_REFERENCE,2025-10-04,36506.37918333333,0.0,0.0,1981.777900000001,25392.175483333333,26886.462489299996,7352.06071649167,34238.523205791666,6000.0,6000.0,1042.9699999999998,1101.3009000000002
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-10-04,28678.89041769547,14943.041584362138,12103.863683333333,3182.25785,15925.988766666667,14576.43662566617,12266.987554116666,26843.424179782836,1200.0,1200.0,1042.9699999999998,1101.3009000000002
formal_output,B0_NO_STORAGE_REFERENCE,2025-10-05,37837.91905,0.0,0.0,26577.56155,9679.5199,27908.87583844833,112552.94032845832,140461.81616690665,6000.0,6000.0,3827.0694999999996,956.4673000000003
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-10-05,30133.155909259258,15588.965925925924,12627.062399999999,33082.45055,5517.7422333333325,15430.472148860554,139596.34539763333,155026.81754649387,1200.0,1200.0,3827.0694999999996,956.4673000000003
formal_output,B0_NO_STORAGE_REFERENCE,2025-10-06,64422.26935,0.0,0.0,1972.064316666669,8661.224966666665,50422.36688164166,8354.364009916675,58776.730891558334,6000.0,6000.0,515.0,922.6033000000007
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-10-06,58796.08273333333,21333.33333333333,17280.0,4130.597366666669,1140.2380666666654,35753.588148653325,15878.393249691671,51631.981398345,1200.0,1200.0,515.0,922.6033000000007
formal_output,B0_NO_STORAGE_REFERENCE,2025-10-07,65469.58646666666,0.0,0.0,1462.9717166666676,9160.994883333331,51469.05604114,6364.655061583337,57833.71110272333,6000.0,6000.0,427.84000000000015,514.6011999999992
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-10-07,61812.55065,21399.39333333334,17333.5086,2150.859466666667,2125.962083333332,37609.77556635333,9134.653766049998,46744.42933240333,1200.0,1200.0,427.84000000000015,514.6011999999992
formal_output,B0_NO_STORAGE_REFERENCE,2025-10-08,65661.2759,0.0,0.0,1218.6884166666691,10401.469216666665,51715.63482786833,4733.358218083343,56448.99304595167,6000.0,6000.0,389.6715000000004,754.5729999999994
formal_output,B1_RECENT_SAME_CLOCK_MILP_R0,2025-10-08,61807.64317119341,21389.395637860085,17325.410466666664,1899.9478000000013,3165.1106999999965,37602.52329308265,6461.586400691673,44064.10969377433,1200.0,1200.0,389.6715000000004,754.5729999999994
formal_output,B0_NO_STORAGE_REFERENCE,2025-10-09,64946.38746666666,0.0,0.0,1606.2665666666694,10792.67213333333,51080.56522186499,6556.720189616676,57637.285411481666,6000.0,6000.0,977.7800000000002,1324.5295000000006
