hypothesis,issue_hour,period,month,n,MAE_kw,RMSE_kw,bias_kw
H0_hour_mean,0,morning_06_10,03,124,764.8475057795699,921.5623199979588,764.642517607527
H0_hour_mean,0,morning_06_10,04,120,844.7869168055555,934.4139193589835,844.0691584722222
H0_hour_mean,0,morning_06_10,05,124,920.9684870967743,982.3181397593664,919.3752456989247
H0_hour_mean,0,morning_06_10,06,120,676.6565866666666,737.6730051373523,676.3159208333333
H0_hour_mean,0,morning_06_10,07,124,833.5016790322583,877.7353523475061,833.5016790322583
H0_hour_mean,0,morning_06_10,08,124,958.1779186827956,1024.6821129683397,958.1779186827956
H0_hour_mean,0,morning_06_10,09,120,933.37285625,1084.9019909643912,928.6999045833333
H0_hour_mean,0,morning_06_10,10,124,753.6054233870968,933.2294549033129,753.4667677419357
H0_hour_mean,0,morning_06_10,11,120,622.9909556944444,826.6856090706337,622.9779915277778
H0_hour_mean,0,morning_06_10,12,124,489.4583982526882,702.9742881044401,489.08670147849466
H0_hour_mean,0,morning_06_10,ALL,1460,744.2710070776255,882.8013247097756,743.5994436986301
H0_hour_mean,0,night_18_06,01,371,2.2027556603773584,9.880900526265677,-2.2027556603773584
H0_hour_mean,0,night_18_06,02,336,17.50194523809524,66.95176029337244,-17.50194523809524
H0_hour_mean,0,night_18_06,03,372,60.15212956989248,214.43585324696022,-60.15212956989248
H0_hour_mean,0,night_18_06,04,360,95.68941537037038,294.8461890210298,-95.68941537037038
H0_hour_mean,0,night_18_06,05,372,120.37829511648746,316.68724453925586,-120.37829511648746
H0_hour_mean,0,night_18_06,06,360,111.3032835185185,278.57037792523647,-110.80485083333333
H0_hour_mean,0,night_18_06,07,372,115.90906630824372,297.10001722294226,-115.90906630824372
H0_hour_mean,0,night_18_06,08,372,112.19107016129031,323.01970935451595,-112.19107016129031
H0_hour_mean,0,night_18_06,09,360,79.86794800925927,271.79971920255446,-79.86794800925927
H0_hour_mean,0,night_18_06,10,372,33.27171917562724,125.69091403832886,-33.27171917562724
H0_hour_mean,0,night_18_06,11,360,4.979770231481481,20.60070261218478,-4.979770231481481
H0_hour_mean,0,night_18_06,12,372,0.18497567204301077,0.8611015255676743,-0.18497567204301077
H0_hour_mean,0,night_18_06,ALL,4379,63.07761711577986,223.86960637559025,-63.036640690416384
H0_hour_mean,0,noon_10_14,01,124,564.7690489247312,677.7451142906112,287.58450107526875
H0_hour_mean,0,noon_10_14,02,112,559.5000921130952,699.140525807981,98.6470251488095
H0_hour_mean,0,noon_10_14,03,124,695.8241725806452,861.6570849609519,64.774719623656
H0_hour_mean,0,noon_10_14,04,120,667.1496804166667,799.9422109757404,223.1313598611112
H0_hour_mean,0,noon_10_14,05,124,676.544921639785,812.6021664153548,302.12726733870966
H0_hour_mean,0,noon_10_14,06,120,666.0221502777779,827.5474980457768,126.23950888888888
H0_hour_mean,0,noon_10_14,07,124,698.8891588709678,861.3415315215863,339.69175752688164
H0_hour_mean,0,noon_10_14,08,124,827.1632678763442,1033.9481449755492,63.421890725806435
H0_hour_mean,0,noon_10_14,09,120,821.8092465277779,998.1007356293405,357.0367865277778
H0_hour_mean,0,noon_10_14,10,124,821.2151814516131,1005.273322179195,45.97848091397845
H0_hour_mean,0,noon_10_14,11,120,649.3514844444445,784.3361711712395,344.1936830555556
H0_hour_mean,0,noon_10_14,12,124,604.8424866935484,716.6520093472005,309.7746192204301
H0_hour_mean,0,noon_10_14,ALL,1460,688.6648624885845,848.6646610991379,213.9564580365297
H0_hour_mean,6,ALL,01,738,311.0390914182475,519.4889049805083,-19.14531811201445
H0_hour_mean,6,ALL,02,672,372.1609835069444,601.2552710742492,-5.970213616071429
H0_hour_mean,6,ALL,03,744,411.8559881944444,642.7039298046002,24.431880219534055
H0_hour_mean,6,ALL,04,720,427.2170671990741,640.4517849775602,4.407643310185157
H0_hour_mean,6,ALL,05,744,449.60858888888885,660.7702005133418,-53.55611886200717
H0_hour_mean,6,ALL,06,720,375.41800868055554,554.3062704346335,-7.162533356481481
H0_hour_mean,6,ALL,07,744,429.7765278673835,621.06046138014,-10.79645806451615
H0_hour_mean,6,ALL,08,744,480.74509702060936,710.3517764916661,-9.452396617383531
H0_hour_mean,6,ALL,09,720,458.0477857175926,701.9248688562769,-17.05804400462964
H0_hour_mean,6,ALL,10,744,438.6766290098566,692.9995942969767,23.513258848566302
H0_hour_mean,6,ALL,11,720,354.2119676851852,588.2660223206763,-23.38269310185184
H0_hour_mean,6,ALL,12,744,303.28767025089604,518.6778659614267,-12.012898163082445
H0_hour_mean,6,ALL,ALL,8754,401.2728444577717,624.5468534776653,-8.843887702764455
H0_hour_mean,6,afternoon_14_18,01,124,862.8331404569894,915.5376056912429,-859.7183428763442
H0_hour_mean,6,afternoon_14_18,02,112,972.0685127976192,1036.5755401540027,-968.6019770833334
H0_hour_mean,6,afternoon_14_18,03,124,906.3157021505375,1006.9347624574189,-882.7629543010752
H0_hour_mean,6,afternoon_14_18,04,120,864.6056812500002,957.3665078052356,-856.2471406944446
H0_hour_mean,6,afternoon_14_18,05,124,944.709067204301,1037.7896704712916,-934.7850400537634
H0_hour_mean,6,afternoon_14_18,06,120,690.367295138889,796.1004491213189,-632.0329390277778
H0_hour_mean,6,afternoon_14_18,07,124,821.764304032258,907.7232009774126,-782.3199690860214
H0_hour_mean,6,afternoon_14_18,08,124,971.360738844086,1093.7541455783653,-953.3218858870966
H0_hour_mean,6,afternoon_14_18,09,120,1010.4318952777777,1094.639229809187,-997.4624369444444
H0_hour_mean,6,afternoon_14_18,10,124,1012.5998958333331,1101.6284996191628,-1001.9249775537634
H0_hour_mean,6,afternoon_14_18,11,120,971.2734597222222,1030.8122747443235,-964.9569233333333
H0_hour_mean,6,afternoon_14_18,12,124,820.8452380376344,871.0320417161356,-817.2864899193548
H0_hour_mean,6,afternoon_14_18,ALL,1460,903.7576410502285,991.7353062785229,-887.2261589269406
H0_hour_mean,6,morning_06_10,01,123,508.6965447154472,681.175986235392,508.68754769647694
H0_hour_mean,6,morning_06_10,02,112,684.519000297619,829.4863539243368,684.4852479166667
H0_hour_mean,6,morning_06_10,03,124,783.1581912634409,908.9304456494968,782.9532030913979
H0_hour_mean,6,morning_06_10,04,120,892.1490584722222,946.604400389579,892.1490584722222
H0_hour_mean,6,morning_06_10,05,124,894.757052688172,934.6933941998446,888.1214319892472
H0_hour_mean,6,morning_06_10,06,120,749.7796908333332,785.5445726863765,749.7796908333332
H0_hour_mean,6,morning_06_10,07,124,826.3296758064517,862.6575133672778,826.3296758064517
H0_hour_mean,6,morning_06_10,08,124,957.8459283602149,1006.2385737204361,957.8459283602149
H0_hour_mean,6,morning_06_10,09,120,863.5197926388888,980.9287749885842,863.4128387500001
H0_hour_mean,6,morning_06_10,10,124,811.0228677419354,961.7662144456436,810.8842120967741
H0_hour_mean,6,morning_06_10,11,120,601.0171581944444,779.0607958922653,601.0041940277777
H0_hour_mean,6,morning_06_10,12,124,496.290215188172,703.7633925330083,495.918865188172
H0_hour_mean,6,morning_06_10,ALL,1459,756.2836014393419,871.7363461860357,755.6456622572538
H0_hour_mean,6,night_18_06,01,367,2.226763896457766,9.934601468071676,-2.226763896457766
H0_hour_mean,6,night_18_06,02,336,17.50194523809524,66.95176029337244,-17.50194523809524
H0_hour_mean,6,night_18_06,03,372,60.328946505376344,215.1890797041538,-60.328946505376344
H0_hour_mean,6,night_18_06,04,360,95.4597939814815,293.3107180620549,-95.4597939814815
H0_hour_mean,6,night_18_06,05,372,120.71602871863799,317.08370426332823,-120.71602871863799
H0_hour_mean,6,night_18_06,06,360,108.9322912962963,272.4748929384885,-108.38287361111111
H0_hour_mean,6,night_18_06,07,372,117.60841308243727,298.40004792591765,-117.60841308243727
H0_hour_mean,6,night_18_06,08,372,111.93634569892471,321.53895715170773,-111.93634569892471
H0_hour_mean,6,night_18_06,09,360,79.29883967592593,269.5411905518368,-79.29883967592593
H0_hour_mean,6,night_18_06,10,372,33.27171917562724,125.69091403832886,-33.27171917562724
H0_hour_mean,6,night_18_06,11,360,4.979770231481481,20.60070261218478,-4.979770231481481
H0_hour_mean,6,night_18_06,12,372,0.18497567204301077,0.8611015255676743,-0.18497567204301077
H0_hour_mean,6,night_18_06,ALL,4375,63.04105091428572,223.0373721957495,-62.99584168761905
H0_hour_mean,6,noon_10_14,01,124,477.16647338709674,554.4313941658145,247.77809462365593
H0_hour_mean,6,noon_10_14,02,112,523.8725522321429,626.9476290377188,300.8012831845239
H0_hour_mean,6,noon_10_14,03,124,600.6751962365593,706.6957318196601,427.3878720430108
H0_hour_mean,6,noon_10_14,04,120,520.1682815277777,624.7934700293503,276.92332402777777
H0_hour_mean,6,noon_10_14,05,124,496.0373272849463,606.1502944755961,87.4749810483871
H0_hour_mean,6,noon_10_14,06,120,485.56419222222223,608.2341210793816,164.4266688888889
H0_hour_mean,6,noon_10_14,07,124,577.7399481182795,692.1195123459596,244.03678413978488
H0_hour_mean,6,noon_10_14,08,124,619.4548778225807,713.177240998179,274.57061491935497
H0_hour_mean,6,noon_10_14,09,120,636.438507361111,760.1167435751236,269.5978531944444
H0_hour_mean,6,noon_10_14,10,124,708.6218529569891,833.9762623342484,431.93547607526875
H0_hour_mean,6,noon_10_14,11,120,538.0418775,636.8348622663008,238.59588138888896
H0_hour_mean,6,noon_10_14,12,124,502.03564126344077,600.1486623966911,249.84516276881718
H0_hour_mean,6,noon_10_14,ALL,1460,557.5575015068492,668.3863603160694,267.84286659817354
H0_hour_mean,12,ALL,01,732,344.43644023224044,595.5382492929159,-21.79107884790528
H0_hour_mean,12,ALL,02,672,411.36217209821433,695.7331265005428,-21.538295014880944
H0_hour_mean,12,ALL,03,744,478.0045345654121,790.1689463381487,-43.92186306003582
H0_hour_mean,12,ALL,04,720,543.4914244675927,871.5077276263848,-29.224689745370405
H0_hour_mean,12,ALL,05,744,540.0823783602151,873.0003883995189,-118.2203025985663
H0_hour_mean,12,ALL,06,720,489.12384622685187,782.4152673763929,28.66693525462963
H0_hour_mean,12,ALL,07,744,504.5849513888889,792.6249875436076,-73.193248655914
H0_hour_mean,12,ALL,08,744,534.6014778001792,858.5726852624803,-86.52885495071686
H0_hour_mean,12,ALL,09,720,559.6120040046297,919.282162271762,-3.0053735879629535
H0_hour_mean,12,ALL,10,744,490.5722076836917,817.1512682303804,-23.215070586917566
H0_hour_mean,12,ALL,11,720,422.19752708333334,723.7088985746728,-12.296907824074058
H0_hour_mean,12,ALL,12,744,337.99268848566305,617.2461199244837,-47.36843687275987
H0_hour_mean,12,ALL,ALL,8748,471.6520759564091,784.6364304737091,-38.16017097622314
H0_hour_mean,12,afternoon_14_18,01,124,841.4273686827958,870.3538349701546,-841.4273686827958
H0_hour_mean,12,afternoon_14_18,02,112,901.741406547619,938.8254750283286,-901.741406547619
H0_hour_mean,12,afternoon_14_18,03,124,890.1283435483871,950.7625938972939,-890.0504494623657
H0_hour_mean,12,afternoon_14_18,04,120,881.0571873611113,942.7168271212728,-877.7368306944446
H0_hour_mean,12,afternoon_14_18,05,124,832.1104061827958,897.433818981331,-818.9762529569894
H0_hour_mean,12,afternoon_14_18,06,120,662.4113431944444,749.125638854287,-641.7350681944445
H0_hour_mean,12,afternoon_14_18,07,124,780.5242696236561,848.1518862329077,-774.1607061827959
H0_hour_mean,12,afternoon_14_18,08,124,901.2560482526883,978.056576964469,-893.4808915322582
H0_hour_mean,12,afternoon_14_18,09,120,938.2115430555556,989.8240478715945,-937.8911794444444
H0_hour_mean,12,afternoon_14_18,10,124,1001.1923823924732,1043.1326229033969,-1001.1923823924732
H0_hour_mean,12,afternoon_14_18,11,120,947.3636016666667,977.4418297669948,-947.3636016666667
H0_hour_mean,12,afternoon_14_18,12,124,812.2949076612904,841.347809898897,-812.2949076612904
H0_hour_mean,12,afternoon_14_18,ALL,1460,865.6082607077626,922.0781930677529,-861.2866616666668
H0_hour_mean,12,morning_06_10,01,120,473.0479054166666,699.4652520949736,467.0065501388888
H0_hour_mean,12,morning_06_10,02,112,651.8764139880952,859.1513285229588,611.4020211309523
H0_hour_mean,12,morning_06_10,03,124,836.9364788978494,1060.8628386717862,789.2475401881719
H0_hour_mean,12,morning_06_10,04,120,924.410047361111,1070.88824199074,806.0512176388888
H0_hour_mean,12,morning_06_10,05,124,934.3874825268816,1046.8230886384706,806.6264900537633
H0_hour_mean,12,morning_06_10,06,120,908.0241966666667,1043.6259764631811,842.9820641666666
H0_hour_mean,12,morning_06_10,07,124,905.8250352150538,1017.4511968788393,824.7642814516131
H0_hour_mean,12,morning_06_10,08,124,915.5384275537634,1064.8189511279745,854.2378130376344
H0_hour_mean,12,morning_06_10,09,120,955.3051676388889,1155.3646096731036,876.5530229166667
H0_hour_mean,12,morning_06_10,10,124,793.8415749999999,1022.6856902208002,765.7707338709677
H0_hour_mean,12,morning_06_10,11,120,650.3417440277777,906.2563364883167,650.328779861111
H0_hour_mean,12,morning_06_10,12,124,440.781502016129,666.6996338502393,436.8835772849463
H0_hour_mean,12,morning_06_10,ALL,1456,783.6072444024724,979.7546896246533,728.5998602907509
H0_hour_mean,12,night_18_06,01,367,2.226763896457766,9.934601468071676,-2.226763896457766
H0_hour_mean,12,night_18_06,02,336,17.50194523809524,66.95176029337244,-17.50194523809524
H0_hour_mean,12,night_18_06,03,372,60.15120430107527,214.41505792760327,-60.15120430107527
H0_hour_mean,12,night_18_06,04,360,96.22759370370372,295.3845533911488,-96.22759370370372
H0_hour_mean,12,night_18_06,05,372,118.13169027777778,308.1449124751056,-118.13169027777778
H0_hour_mean,12,night_18_06,06,360,108.22998657407406,268.70117760350246,-107.72277722222223
H0_hour_mean,12,night_18_06,07,372,118.11317625448028,299.4316446412842,-118.11317625448028
H0_hour_mean,12,night_18_06,08,372,111.23420430107525,318.2751008216004,-111.23420430107525
H0_hour_mean,12,night_18_06,09,360,79.51244050925926,270.3164719904174,-79.51244050925926
H0_hour_mean,12,night_18_06,10,372,33.27171917562724,125.69091403832886,-33.27171917562724
H0_hour_mean,12,night_18_06,11,360,4.979770231481481,20.60070261218478,-4.979770231481481
H0_hour_mean,12,night_18_06,12,372,0.18497567204301077,0.8611015255676743,-0.18497567204301077
H0_hour_mean,12,night_18_06,ALL,4375,62.812377954285715,221.54890511373395,-62.77064187047618
H0_hour_mean,12,noon_10_14,01,121,745.5166077134986,940.0940391443396,274.0690936639119
H0_hour_mean,12,noon_10_14,02,112,862.0493763392858,1127.5130187174095,213.61545104166666
H0_hour_mean,12,noon_10_14,03,124,960.5087720430107,1256.5432180850273,17.725343817204468
H0_hour_mean,12,noon_10_14,04,120,1166.7985309722221,1503.290248008397,185.02025569444444
H0_hour_mean,12,noon_10_14,05,124,1119.6013106182797,1544.892284032576,-342.57698185483883
H0_hour_mean,12,noon_10_14,06,120,1039.6175777777778,1343.9109098701203,293.92294722222226
H0_hour_mean,12,noon_10_14,07,124,986.8208747311829,1321.3552647500405,-135.42353844086028
H0_hour_mean,12,noon_10_14,08,124,1057.111778091398,1424.2721472524913,-146.22743830645157
H0_hour_mean,12,noon_10_14,09,120,1225.6179918055554,1592.685201509779,281.8432365277778
H0_hour_mean,12,noon_10_14,10,124,1048.5841311827955,1350.9296293515913,195.94638252688168
H0_hour_mean,12,noon_10_14,11,120,920.5405061111111,1168.1443294427163,238.1926855555556
H0_hour_mean,12,noon_10_14,12,124,774.3247942204299,1064.70647217238,91.75563615591393
H0_hour_mean,12,noon_10_14,ALL,1457,992.7851739418898,1318.2698903459823,94.32636371539695
H0_hour_mean,18,ALL,01,726,352.1462775252526,635.3989288155274,-48.368263659320476
H0_hour_mean,18,ALL,02,672,414.44957269345235,692.484463115933,-13.092825223214298
H0_hour_mean,18,ALL,03,744,416.57586982526885,693.9605536070046,-8.652359162186366
H0_hour_mean,18,ALL,04,720,582.047846412037,915.9586823950441,-90.12848446759263
H0_hour_mean,18,ALL,05,744,519.336474327957,804.0580428148799,-72.04091603942652
H0_hour_mean,18,ALL,06,720,484.8739783101852,749.7515276452489,-86.91944905092593
H0_hour_mean,18,ALL,07,744,536.2503823924732,822.008515506295,-19.126486693548415
H0_hour_mean,18,ALL,08,744,554.3416864919354,865.5050041885239,-85.26611032706097
H0_hour_mean,18,ALL,09,720,564.8134609027777,909.5920299660934,-77.12319400462964
H0_hour_mean,18,ALL,10,744,530.2516193324373,882.6511660574236,-43.39045109767026
H0_hour_mean,18,ALL,11,720,440.5056376851852,745.6134071931472,-68.0920258796296
H0_hour_mean,18,ALL,12,744,344.45300954301075,623.1817704876612,-46.12732974910395
H0_hour_mean,18,ALL,ALL,8742,478.68694832990155,785.0731640148912,-54.93574997712195
H0_hour_mean,18,afternoon_14_18,01,120,893.7569555555555,1023.9120275247143,-862.1633213888888
H0_hour_mean,18,afternoon_14_18,02,112,975.983311904762,1124.5933427428479,-944.0810297619048
H0_hour_mean,18,afternoon_14_18,03,124,832.9630088709678,1016.7588536798044,-668.5654155913979
H0_hour_mean,18,afternoon_14_18,04,120,1286.535070416667,1488.9307583353595,-1238.1157406944446
H0_hour_mean,18,afternoon_14_18,05,124,1041.9105239247313,1249.446803423428,-929.038576344086
H0_hour_mean,18,afternoon_14_18,06,120,990.9041981944445,1156.0894361475391,-859.8892748611112
H0_hour_mean,18,afternoon_14_18,07,124,985.5333217741937,1192.1581811680971,-904.6652045698926
H0_hour_mean,18,afternoon_14_18,08,124,1163.4482380376344,1379.3932719759587,-1096.463020564516
H0_hour_mean,18,afternoon_14_18,09,120,1232.0969858333333,1451.2519586440073,-1196.2683036111112
H0_hour_mean,18,afternoon_14_18,10,124,1231.670491801075,1425.536396772645,-1140.4134864247312
H0_hour_mean,18,afternoon_14_18,11,120,1112.518072777778,1216.2536629809326,-1101.8352549999997
H0_hour_mean,18,afternoon_14_18,12,124,935.1140055107528,1073.8305053831739,-890.3464842741936
H0_hour_mean,18,afternoon_14_18,ALL,1456,1056.9002706158426,1243.9504787757396,-985.4304492330585
H0_hour_mean,18,morning_06_10,01,120,494.58102541666665,702.9102021526533,494.5718034722222
H0_hour_mean,18,morning_06_10,02,112,664.2907452380952,846.7601437455049,657.6251657738095
H0_hour_mean,18,morning_06_10,03,124,673.2719686827957,847.6593316687967,646.0062264784946
H0_hour_mean,18,morning_06_10,04,120,914.9072331944444,1031.9530178258194,891.9814659722222
H0_hour_mean,18,morning_06_10,05,124,840.0425989247311,940.3028517854736,808.151755376344
H0_hour_mean,18,morning_06_10,06,120,739.9737311111111,843.6511985925137,716.952505
H0_hour_mean,18,morning_06_10,07,124,863.9023908602152,958.2439871929392,842.1033991935484
H0_hour_mean,18,morning_06_10,08,124,921.1892340053762,1039.0656040481915,888.641778360215
H0_hour_mean,18,morning_06_10,09,120,927.6544126388889,1088.3893807787097,927.5474587499999
H0_hour_mean,18,morning_06_10,10,124,802.7619169354839,999.8069370709289,802.6232612903227
H0_hour_mean,18,morning_06_10,11,120,608.7105481944444,826.6338408579196,608.6975840277777
H0_hour_mean,18,morning_06_10,12,124,460.44339986559135,677.8069835656978,460.0720498655914
H0_hour_mean,18,morning_06_10,ALL,1456,743.3651268429488,909.4807214277856,729.3450047962455
H0_hour_mean,18,night_18_06,01,366,2.2285911202185793,9.947830729686086,-2.2285911202185793
H0_hour_mean,18,night_18_06,02,336,17.50194523809524,66.95176029337244,-17.50194523809524
H0_hour_mean,18,night_18_06,03,372,60.09010161290323,214.1972981098916,-60.09010161290323
H0_hour_mean,18,night_18_06,04,360,96.75495537037038,298.91309263936387,-96.75495537037038
H0_hour_mean,18,night_18_06,05,372,119.4171351702509,319.67663907344445,-119.4171351702509
H0_hour_mean,18,night_18_06,06,360,112.95337074074074,289.99130958393584,-112.45176972222222
H0_hour_mean,18,night_18_06,07,372,115.86300044802867,294.67347033821443,-115.86300044802867
H0_hour_mean,18,night_18_06,08,372,115.41670725806453,338.1350775770487,-115.41670725806453
H0_hour_mean,18,night_18_06,09,360,79.8848188425926,272.1202365117557,-79.8848188425926
H0_hour_mean,18,night_18_06,10,372,33.27171917562724,125.69091403832886,-33.27171917562724
H0_hour_mean,18,night_18_06,11,360,4.979770231481481,20.60070261218478,-4.979770231481481
H0_hour_mean,18,night_18_06,12,372,0.18497567204301077,0.8611015255676743,-0.18497567204301077
H0_hour_mean,18,night_18_06,ALL,4374,63.557659179240964,227.6034563618266,-63.516375144795
H0_hour_mean,18,noon_10_14,01,120,735.349795138889,948.5762826472989,81.76072569444449
H0_hour_mean,18,noon_10_14,02,112,793.9175433035715,939.1740242070086,260.4047483630953
H0_hour_mean,18,noon_10_14,03,124,812.94993655914,999.7605428906704,150.91533897849473
H0_hour_mean,18,noon_10_14,04,120,1000.5799087499998,1218.1924733631297,95.62823402777776
H0_hour_mean,18,noon_10_14,05,124,875.8143176075268,1061.6919463398856,46.89273024193543
H0_hour_mean,18,noon_10_14,06,120,839.5058283333333,1035.4656493950768,-41.22461527777781
H0_hour_mean,18,noon_10_14,07,124,1020.477580376344,1205.9096015490668,295.3918865591398
H0_hour_mean,18,noon_10_14,08,124,895.1625251344085,1081.2975322729528,42.47470201612895
H0_hour_mean,18,noon_10_14,09,120,989.4749104166668,1204.6883434521385,45.63613736111113
H0_hour_mean,18,noon_10_14,10,124,1047.2621497311827,1263.0423342473982,177.26267607526864
H0_hour_mean,18,noon_10_14,11,120,906.8658944444445,1082.4816264060303,99.524826388889
H0_hour_mean,18,noon_10_14,12,124,670.6057248655914,847.110753478783,154.0653829301075
H0_hour_mean,18,noon_10_14,ALL,1456,882.8940126030219,1081.8445579832626,117.0554297275641
H0_hour_start,0,ALL,01,743,513.6990134589502,864.0938965498701,7.901048452220723
H0_hour_start,0,ALL,02,672,611.4594688988095,991.8947974074529,-69.84498497023809
H0_hour_start,0,ALL,03,744,708.0433365591398,1112.1443005256342,-75.83019731182794
H0_hour_start,0,ALL,04,720,719.3542009722222,1084.6047146327512,-10.173674305555561
H0_hour_start,0,ALL,05,744,741.0058477150538,1077.7029289995382,10.971910349462357
H0_hour_start,0,ALL,06,720,636.0309363888889,925.4330816168678,-26.252730000000014
H0_hour_start,0,ALL,07,744,734.0828654569891,1065.5957964719767,9.397842069892489
H0_hour_start,0,ALL,08,744,855.0652224462366,1260.0727132690251,-80.84999099462365
H0_hour_start,0,ALL,09,720,792.9946513888889,1226.6478658718268,3.3086091666666686
H0_hour_start,0,ALL,10,744,750.1962931451612,1194.4743958198426,-88.99152782258066
H0_hour_start,0,ALL,11,720,604.5451552777778,999.388786426351,4.074621944444443
H0_hour_start,0,ALL,12,744,510.01342580645166,871.0251480316758,7.301502419354835
H0_hour_start,0,ALL,ALL,8759,681.8928977280511,1064.1296777910518,-25.592964813334856
H0_hour_start,0,afternoon_14_18,01,124,1357.841848387097,1461.1209702793294,-1337.1035403225808
H0_hour_start,0,afternoon_14_18,02,112,1674.743083035714,1773.9678445902175,-1672.4254491071429
H0_hour_start,0,afternoon_14_18,03,124,1729.0582185483872,1851.2226886656322,-1713.3663459677418
H0_hour_start,0,afternoon_14_18,04,120,1463.4,1648.0962432690437,-1424.5609900000002
H0_hour_start,0,afternoon_14_18,05,124,1345.8293322580644,1499.1972992490892,-1284.312180645161
H0_hour_start,0,afternoon_14_18,06,120,1155.7187658333335,1313.7573579943864,-1087.4658024999999
H0_hour_start,0,afternoon_14_18,07,124,1370.0381758064518,1562.6192089338288,-1321.287516129032
H0_hour_start,0,afternoon_14_18,08,124,1811.3689524193549,1990.5003209180006,-1783.3677766129033
H0_hour_start,0,afternoon_14_18,09,120,1713.006475,1876.1905115589448,-1694.3957633333332
H0_hour_start,0,afternoon_14_18,10,124,1944.1486911290322,2062.3966845027126,-1923.8442556451612
H0_hour_start,0,afternoon_14_18,11,120,1595.5208791666666,1682.1424870805606,-1591.0277541666665
H0_hour_start,0,afternoon_14_18,12,124,1372.7241862903225,1458.7650596021365,-1360.941333064516
H0_hour_start,0,afternoon_14_18,ALL,1460,1544.0643328082192,1696.338633691886,-1515.622830890411
H0_hour_start,0,morning_06_10,01,124,843.5667096774193,1162.3023683595754,843.5667096774193
H0_hour_start,0,morning_06_10,02,112,1030.7145741071429,1290.9343330801682,1030.7145741071429
H0_hour_start,0,morning_06_10,03,124,1266.8804459677417,1500.967924787161,1266.8804459677417
H0_hour_start,0,morning_06_10,04,120,1418.0040508333334,1551.2583534734897,1418.0040508333334
H0_hour_start,0,morning_06_10,05,124,1516.2876806451611,1588.730485926213,1516.2876806451611
H0_hour_start,0,morning_06_10,06,120,1187.78029,1244.920903947101,1187.78029
H0_hour_start,0,morning_06_10,07,124,1404.0735306451613,1447.0431340825517,1404.0735306451613
H0_hour_start,0,morning_06_10,08,124,1580.7970774193548,1684.0566230356048,1580.7970774193548
H0_hour_start,0,morning_06_10,09,120,1508.8398541666663,1744.7351459311362,1508.8398541666663
H0_hour_start,0,morning_06_10,10,124,1244.64957016129,1531.0141205944633,1244.64957016129
H0_hour_start,0,morning_06_10,11,120,1012.1261066666666,1359.4080479270922,1012.1261066666666
H0_hour_start,0,morning_06_10,12,124,827.5433774193549,1178.7297840441788,827.5433774193549
H0_hour_start,0,morning_06_10,ALL,1460,1237.973335,1453.0482017843183,1237.973335
H0_hour_start,0,night_18_06,01,371,11.000539083557952,48.502958156862015,-11.000539083557952
H0_hour_start,0,night_18_06,02,336,55.91540178571429,203.0273172264722,-55.91540178571429
H0_hour_start,0,night_18_06,03,372,119.88610833333333,414.9312311402604,-119.88610833333333
H0_hour_start,0,night_18_06,04,360,190.46439833333332,537.7317506780133,-190.46439833333332
H0_hour_start,0,night_18_06,05,372,227.62228225806453,578.7390595859455,-227.62228225806453
H0_hour_start,0,night_18_06,06,360,198.90661972222225,491.8261923423134,-198.3343652777778
H0_hour_start,0,night_18_06,07,372,214.82711075268816,538.8248130282474,-214.8266897849462
H0_hour_start,0,night_18_06,08,372,218.59021451612904,583.2590684492191,-218.59021451612904
H0_hour_start,0,night_18_06,09,360,153.2959675,499.0047856933581,-153.2959675
H0_hour_start,0,night_18_06,10,372,86.85725806451612,312.9856327742292,-86.85725806451612
H0_hour_start,0,night_18_06,11,360,22.79864583333333,90.27995302374026,-22.79864583333333
H0_hour_start,0,night_18_06,12,372,0.5792338709677419,4.268782618068363,-0.5792338709677419
H0_hour_start,0,night_18_06,ALL,4379,125.47776743548755,416.08522103386446,-125.43068632107787
H0_hour_start,0,noon_10_14,01,124,843.729885483871,990.4888745812349,573.7923064516131
H0_hour_start,0,noon_10_14,02,112,795.5529508928573,982.8520204782078,390.3871705357143
H0_hour_start,0,noon_10_14,03,124,892.6630298387098,1106.686828851283,351.16304112903225
H0_hour_start,0,noon_10_14,04,120,863.3279600000001,1033.4961580291476,516.9080883333335
H0_hour_start,0,noon_10_14,05,124,901.0512266129033,1091.873537909371,516.7228088709677
H0_hour_start,0,noon_10_14,06,120,875.9667033333334,1066.345566931603,337.17222833333324
H0_hour_start,0,noon_10_14,07,124,985.904154032258,1185.857178298998,618.0811072580647
H0_hour_start,0,noon_10_14,08,124,1082.4546612903225,1306.9000713143587,373.24139677419356
H0_hour_start,0,noon_10_14,09,120,1076.2336766666665,1310.2599083928583,665.2954666666667
H0_hour_start,0,noon_10_14,10,124,1051.8077233870968,1291.9946412189158,405.8172927419353
H0_hour_start,0,noon_10_14,11,120,951.2280083333333,1136.0557562214897,671.7453166666667
H0_hour_start,0,noon_10_14,12,124,858.0752895161289,1017.1798172386407,578.9446717741935
H0_hour_start,0,noon_10_14,ALL,1460,932.50531,1133.7020064448386,500.31538397260283
H0_hour_start,6,ALL,01,738,515.6385890243903,860.0120646069898,-13.485342411924115
H0_hour_start,6,ALL,02,672,609.1083671130953,975.8997439648152,-9.210123660714286
H0_hour_start,6,ALL,03,744,677.5752482526882,1043.0428098016412,25.455601478494632
